,dataset,#teams,#skills,#experts
29,3,6,[s1-s3-s4],[m272-m273-m274-m275-m276-m294]
30,1,4,[s1],[m127-m128-m129-m131]
31,3,4,[s1-s2-s3],[m10-m11-m12-m13]
0,3,3,[s0-s3-s8],[m1-m164-m443]
0,3,3,[s1-s3-s4],[m7-m74-m124]
3,1,3,[s2],[m12-m67-m68]
24,0,3,[],[m61-m62-m63]
269,0,24,[],[m298-m313-m433-m434-m435-m444-m445-m446-m447-m448-m449-m450-m451-m452-m453-m454-m455-m456-m457-m458-m459-m460-m461-m462]
24,0,3,[],[m61-m62-m63]
0,3,3,[s0-s1-s3],[m1-m140-m463]
24,0,3,[],[m61-m62-m63]
3,1,3,[s2],[m12-m67-m68]
24,0,3,[],[m61-m62-m63]
24,0,3,[],[m61-m62-m63]
24,0,3,[],[m61-m62-m63]
42,1,4,[s1],[m1-m6-m125-m126]
32,0,5,[],[m2-m3-m4-m5-m82]
24,0,3,[],[m61-m62-m63]
0,5,12,[s3-s4-s14-s15-s17],[m378-m379-m380-m381-m382-m383-m384-m385-m386-m387-m389-m391]
0,2,6,[s1-s3],[m1-m7-m8-m124-m126-m346]
33,1,3,[s10],[m1-m6-m7]
0,1,3,[s1],[m1-m121-m137]
24,0,3,[],[m61-m62-m63]
0,3,4,[s1-s3-s4],[m7-m71-m83-m464]
0,3,6,[s3-s14-s15],[m167-m289-m291-m300-m301-m303]
0,1,3,[s1],[m1-m201-m465]
24,0,3,[],[m61-m62-m63]
24,0,3,[],[m61-m62-m63]
0,2,5,[s1-s3],[m1-m6-m74-m124-m126]
0,3,4,[s0-s1-s3],[m1-m6-m59-m208]
0,2,5,[s0-s3],[m0-m8-m14-m178-m180]
0,1,3,[s4],[m1-m29-m74]
0,7,3,[s1-s3-s4-s10-s11-s14-s15],[m61-m62-m63]
3,1,3,[s2],[m12-m67-m68]
24,0,3,[],[m61-m62-m63]
24,0,3,[],[m61-m62-m63]
3014,5,14,[s3-s4-s10-s14-s15],[m378-m379-m380-m381-m382-m383-m384-m385-m386-m387-m388-m389-m391-m393]
0,1,3,[s10],[m1-m181-m237]
3,1,3,[s2],[m12-m67-m68]
24,0,3,[],[m61-m62-m63]
0,1,4,[s4],[m118-m195-m196-m355]
0,1,3,[s1],[m127-m129-m131]
45,2,3,[s0-s1],[m1-m6-m59]
0,4,3,[s3-s4-s10-s16],[m140-m167-m181]
34,2,3,[s3-s4],[m1-m174-m306]
40,2,3,[s1-s3],[m61-m62-m63]
3,1,3,[s2],[m12-m67-m68]
0,7,3,[s0-s1-s2-s3-s4-s8-s10],[m466-m467-m468]
0,1,3,[s10],[m1-m6-m332]
0,5,10,[s3-s4-s10-s14-s15],[m378-m379-m380-m381-m383-m384-m385-m386-m387-m389]
24,0,3,[],[m61-m62-m63]
0,4,11,[s1-s10-s11-s15],[m40-m184-m187-m270-m271-m320-m347-m348-m349-m350-m352]
0,2,4,[s3-s4],[m17-m19-m122-m469]
0,1,13,[s4],[m118-m196-m287-m353-m354-m355-m356-m357-m362-m364-m370-m414-m426]
0,2,14,[s0-s1],[m250-m328-m329-m330-m331-m332-m337-m338-m339-m340-m341-m342-m343-m345]
0,3,3,[s0-s1-s3],[m1-m6-m373]
0,4,11,[s1-s10-s11-s15],[m40-m184-m187-m270-m271-m320-m347-m348-m349-m351-m352]
24,0,3,[],[m61-m62-m63]
0,0,3,[],[m3-m131-m295]
0,1,9,[s4],[m118-m195-m284-m286-m353-m355-m356-m357-m370]
24,0,3,[],[m61-m62-m63]
0,3,9,[s1-s10-s11],[m40-m184-m187-m271-m320-m347-m348-m350-m470]
0,0,3,[],[m121-m137-m157]
0,2,3,[s3-s8],[m280-m281-m471]
24,0,3,[],[m61-m62-m63]
0,1,3,[s14],[m61-m62-m63]
24,0,3,[],[m61-m62-m63]
24,0,3,[],[m61-m62-m63]
514,7,25,[s0-s1-s3-s4-s8-s10-s17],[m87-m88-m89-m90-m91-m92-m93-m94-m96-m97-m98-m99-m100-m101-m102-m103-m104-m105-m107-m108-m109-m110-m111-m112-m113]
24,0,3,[],[m61-m62-m63]
0,3,3,[s1-s3-s17],[m1-m125-m472]
0,1,7,[s2],[m8-m178-m180-m244-m358-m360-m473]
24,0,3,[],[m61-m62-m63]
0,4,4,[s3-s5-s6-s10],[m1-m7-m8-m139]
0,5,4,[s0-s1-s3-s8-s14],[m8-m179-m359-m361]
50,2,4,[s0-s3],[m1-m6-m59-m208]
24,0,3,[],[m61-m62-m63]
0,1,4,[s1],[m123-m189-m346-m440]
35,1,3,[s4],[m1-m6-m23]
0,1,3,[s4],[m195-m284-m354]
3,1,3,[s2],[m12-m67-m68]
24,0,3,[],[m61-m62-m63]
0,2,5,[s3-s4],[m23-m469-m474-m475-m476]
3,1,3,[s2],[m12-m67-m68]
34,2,3,[s3-s4],[m1-m174-m306]
3,1,3,[s2],[m12-m67-m68]
43,1,3,[s4],[m1-m174-m306]
0,6,3,[s1-s2-s3-s4-s14-s15],[m477-m478-m479]
0,4,13,[s1-s10-s11-s15],[m183-m184-m185-m187-m270-m271-m320-m347-m348-m349-m350-m351-m352]
35,1,3,[s4],[m1-m6-m23]
120,1,3,[s1],[m1-m6-m208]
24,0,3,[],[m61-m62-m63]
24,0,3,[],[m61-m62-m63]
36,0,3,[],[m16-m243-m327]
0,4,17,[s1-s10-s11-s15],[m40-m183-m184-m185-m187-m270-m271-m320-m347-m348-m349-m350-m352-m470-m480-m481-m482]
37,0,4,[],[m159-m160-m192-m305]
437,1,3,[s2],[m193-m368-m369]
0,1,3,[s11],[m238-m416-m417]
0,0,4,[],[m1-m8-m429-m471]
24,0,3,[],[m61-m62-m63]
38,1,3,[s1],[m1-m124-m126]
0,3,4,[s1-s3-s4],[m86-m121-m137-m157]
0,7,5,[s1-s3-s4-s10-s11-s14-s15],[m159-m173-m177-m277-m305]
0,2,5,[s1-s3],[m1-m86-m121-m137-m152]
685,0,3,[],[m1-m136-m483]
24,0,3,[],[m61-m62-m63]
691,5,16,[s3-s4-s9-s14-s15],[m169-m378-m379-m380-m381-m382-m383-m384-m385-m386-m387-m388-m389-m390-m391-m393]
0,2,4,[s1-s3],[m1-m15-m40-m267]
0,1,3,[s1],[m1-m123-m134]
39,3,3,[s3-s4-s15],[m1-m174-m306]
0,0,3,[],[m4-m5-m66]
0,1,4,[s4],[m18-m153-m484-m485]
24,0,3,[],[m61-m62-m63]
3,1,3,[s2],[m12-m67-m68]
0,6,3,[s1-s2-s3-s4-s8-s14],[m1-m40-m296]
40,2,3,[s1-s3],[m61-m62-m63]
3,1,3,[s2],[m12-m67-m68]
0,3,7,[s0-s3-s6],[m5-m12-m19-m25-m66-m164-m193]
24,0,3,[],[m61-m62-m63]
0,2,4,[s3-s10],[m1-m25-m27-m28]
7,6,28,[s0-s1-s3-s8-s10-s17],[m87-m88-m89-m90-m91-m92-m93-m94-m95-m96-m97-m98-m99-m100-m101-m102-m103-m104-m105-m106-m107-m108-m109-m110-m111-m112-m113-m114]
0,4,3,[s3-s4-s14-s15],[m140-m167-m405]
0,3,3,[s0-s3-s8],[m1-m25-m26]
203,4,22,[s3-s4-s14-s15],[m214-m215-m216-m217-m218-m219-m220-m221-m222-m223-m224-m225-m226-m227-m228-m229-m230-m231-m232-m233-m234-m486]
0,1,3,[s4],[m118-m195-m196]
0,1,4,[s2],[m1-m7-m136-m193]
26,1,3,[s1],[m1-m125-m136]
24,0,3,[],[m61-m62-m63]
0,0,3,[],[m487-m488-m489]
0,2,3,[s3-s8],[m31-m295-m490]
0,1,4,[s9],[m1-m6-m59-m146]
0,2,3,[s1-s3],[m3-m86-m131]
0,3,3,[s3-s8-s14],[m1-m154-m218]
3,1,3,[s2],[m12-m67-m68]
0,3,11,[s1-s3-s17],[m1-m6-m7-m139-m251-m266-m491-m492-m493-m494-m495]
41,2,7,[s3-s9],[m291-m300-m301-m372-m424-m496-m497]
0,1,7,[s1],[m123-m139-m189-m440-m498-m499-m500]
2847,2,3,[s1-s17],[m1-m124-m126]
49,3,3,[s1-s3-s17],[m1-m7-m8]
0,5,3,[s0-s1-s3-s8-s10],[m1-m6-m163]
0,3,4,[s1-s3-s4],[m151-m205-m241-m469]
2711,2,4,[s1-s3],[m1-m39-m124-m126]
3,1,3,[s2],[m12-m67-m68]
0,4,4,[s0-s3-s10-s12],[m1-m201-m288-m501]
41,2,7,[s3-s9],[m291-m300-m301-m372-m424-m496-m497]
0,1,3,[s11],[m1-m416-m418]
131,2,3,[s3-s11],[m171-m416-m417]
1754,2,5,[s0-s1],[m4-m16-m64-m65-m429]
0,3,3,[s3-s5-s10],[m1-m28-m163]
1014,2,3,[s1-s17],[m319-m502-m503]
0,6,3,[s0-s1-s3-s10-s15-s17],[m1-m125-m201]
0,1,3,[s1],[m251-m266-m336]
0,1,3,[s1],[m1-m415-m504]
2340,4,3,[s1-s3-s4-s8],[m30-m31-m295]
0,4,3,[s1-s3-s11-s14],[m136-m416-m417]
0,2,3,[s1-s2],[m1-m139-m505]
0,1,5,[s8],[m6-m419-m499-m500-m506]
0,2,3,[s3-s10],[m1-m189-m440]
0,2,7,[s3-s4],[m1-m160-m162-m173-m175-m305-m432]
0,1,15,[s4],[m118-m196-m286-m287-m353-m355-m356-m357-m362-m363-m364-m365-m366-m370-m426]
0,2,3,[s3-s4],[m1-m136-m507]
24,0,3,[],[m61-m62-m63]
0,0,5,[],[m245-m246-m247-m248-m399]
0,3,4,[s0-s1-s3],[m245-m246-m247-m248]
2936,1,3,[s4],[m1-m6-m136]
26,1,3,[s1],[m1-m125-m136]
78,3,8,[s3-s4-s8],[m472-m508-m509-m510-m511-m512-m513-m514]
0,2,3,[s0-s1],[m193-m319-m436]
0,4,3,[s0-s1-s3-s17],[m1-m515-m516]
0,2,3,[s3-s11],[m1-m416-m471]
79,2,5,[s1-s3],[m517-m518-m519-m520-m521]
3401,1,3,[s1],[m435-m460-m522]
0,2,3,[s0-s3],[m19-m249-m430]
0,1,3,[s1],[m69-m70-m523]
0,3,3,[s1-s3-s17],[m6-m65-m126]
0,3,3,[s1-s3-s17],[m1-m74-m167]
0,5,3,[s3-s4-s8-s14-s15],[m278-m524-m525]
0,2,4,[s3-s4],[m353-m356-m357-m370]
0,5,6,[s0-s1-s4-s15-s17],[m290-m292-m303-m372-m421-m526]
0,2,3,[s1-s17],[m124-m126-m273]
0,3,14,[s0-s1-s4],[m250-m328-m329-m330-m331-m332-m337-m338-m339-m340-m341-m342-m343-m345]
0,3,3,[s1-s3-s17],[m66-m84-m502]
0,2,3,[s3-s8],[m31-m32-m295]
58,0,5,[],[m289-m291-m300-m301-m302]
3152,5,3,[s1-s2-s3-s4-s17],[m7-m502-m527]
0,2,4,[s1-s3],[m1-m6-m126-m457]
186,2,3,[s2-s3],[m1-m6-m207]
0,2,3,[s0-s3],[m5-m66-m82]
42,1,4,[s1],[m1-m6-m125-m126]
0,1,4,[s8],[m419-m498-m499-m500]
0,3,5,[s1-s3-s17],[m1-m6-m124-m125-m126]
310,1,4,[s1],[m6-m7-m8-m126]
0,0,4,[],[m205-m528-m529-m530]
43,1,3,[s4],[m1-m174-m306]
3114,5,15,[s3-s4-s10-s14-s15],[m378-m379-m380-m381-m382-m383-m384-m385-m386-m387-m388-m389-m391-m392-m393]
0,1,7,[s1],[m1-m126-m303-m441-m526-m531-m532]
0,1,5,[s4],[m286-m287-m353-m357-m426]
2,1,4,[s1],[m25-m26-m27-m28]
44,2,3,[s1-s17],[m1-m7-m8]
0,3,3,[s4-s14-s15],[m167-m416-m417]
0,0,6,[],[m400-m401-m403-m406-m408-m533]
3377,1,4,[s1],[m6-m131-m171-m308]
603,1,3,[s1],[m125-m126-m523]
0,2,3,[s1-s3],[m402-m406-m533]
0,1,4,[s4],[m1-m29-m204-m320]
0,2,11,[s1-s4],[m118-m195-m284-m286-m287-m314-m316-m353-m357-m366-m370]
206,1,3,[s1],[m1-m125-m265]
0,2,3,[s5-s10],[m1-m70-m139]
24,0,3,[],[m61-m62-m63]
0,1,7,[s1],[m1-m126-m136-m441-m526-m531-m532]
0,1,3,[s15],[m1-m174-m306]
0,4,3,[s1-s4-s14-s15],[m1-m167-m170]
779,5,4,[s1-s3-s4-s8-s10],[m1-m31-m40-m295]
0,2,4,[s1-s3],[m251-m266-m492-m493]
0,0,4,[],[m291-m300-m301-m302]
46,4,11,[s1-s10-s11-s15],[m183-m184-m187-m270-m271-m320-m347-m348-m350-m352-m470]
45,2,3,[s0-s1],[m1-m6-m59]
2571,6,27,[s0-s1-s3-s8-s10-s17],[m87-m88-m89-m90-m91-m92-m93-m94-m95-m96-m97-m98-m99-m100-m101-m102-m103-m104-m105-m106-m107-m108-m109-m110-m111-m112-m113]
0,1,11,[s4],[m118-m285-m314-m315-m316-m353-m370-m371-m534-m535-m536]
0,2,4,[s3-s10],[m1-m6-m59-m136]
0,2,4,[s3-s9],[m1-m6-m59-m209]
0,2,3,[s3-s8],[m1-m73-m167]
46,4,11,[s1-s10-s11-s15],[m183-m184-m187-m270-m271-m320-m347-m348-m350-m352-m470]
0,2,3,[s1-s11],[m1-m537-m538]
232,1,4,[s8],[m280-m376-m471-m539]
0,2,3,[s1-s3],[m1-m203-m472]
0,1,5,[s1],[m3-m16-m243-m312-m319]
409,3,5,[s3-s4-s10],[m8-m358-m359-m360-m361]
0,2,3,[s0-s3],[m11-m206-m540]
0,4,4,[s0-s1-s3-s4],[m1-m541-m542-m543]
0,2,5,[s1-s4],[m118-m353-m357-m362-m370]
0,3,9,[s4-s14-s15],[m43-m44-m46-m48-m55-m56-m278-m544-m545]
0,0,5,[],[m1-m6-m59-m124-m126]
0,1,3,[s1],[m6-m126-m134]
65,7,18,[s1-s3-s4-s9-s11-s14-s15],[m42-m43-m44-m46-m48-m49-m54-m55-m56-m57-m58-m278-m279-m544-m546-m547-m548-m549]
0,2,3,[s0-s3],[m4-m367-m550]
0,4,6,[s1-s3-s4-s17],[m75-m77-m79-m80-m551-m552]
0,2,4,[s1-s15],[m167-m291-m300-m301]
30,1,4,[s1],[m127-m128-m129-m131]
20,0,4,[],[m245-m246-m247-m248]
0,2,6,[s3-s4],[m1-m23-m205-m469-m474-m475]
0,2,3,[s4-s15],[m1-m174-m306]
5,3,3,[s1-s3-s4],[m1-m6-m29]
0,4,5,[s1-s2-s3-s17],[m1-m6-m7-m60-m244]
0,5,3,[s3-s5-s10-s14-s15],[m553-m554-m555]
266,9,6,[s0-s3-s4-s8-s10-s11-s12-s14-s15],[m48-m283-m556-m557-m558-m559]
0,1,3,[s10],[m1-m117-m125]
0,1,3,[s8],[m1-m6-m7]
47,2,3,[s3-s8],[m1-m6-m59]
0,1,3,[s8],[m251-m266-m491]
0,0,4,[],[m42-m54-m546-m547]
93,1,3,[s4],[m21-m204-m273]
0,2,3,[s3-s11],[m116-m416-m417]
47,2,3,[s3-s8],[m1-m6-m59]
0,0,3,[],[m1-m65-m136]
0,2,5,[s1-s3],[m84-m317-m318-m448-m560]
27,4,15,[s0-s1-s3-s4],[m165-m400-m401-m402-m403-m404-m405-m406-m407-m408-m409-m410-m411-m412-m413]
3,1,3,[s2],[m12-m67-m68]
0,1,3,[s9],[m146-m155-m561]
2001,1,3,[s8],[m251-m280-m281]
1146,2,5,[s3-s4],[m19-m20-m22-m66-m122]
151,2,4,[s0-s1],[m245-m246-m247-m248]
0,2,4,[s3-s4],[m1-m7-m8-m29]
27,4,15,[s0-s1-s3-s4],[m165-m400-m401-m402-m403-m404-m405-m406-m407-m408-m409-m410-m411-m412-m413]
0,7,5,[s0-s1-s10-s11-s14-s15-s17],[m1-m201-m562-m563-m564]
0,4,9,[s3-s4-s14-s15],[m525-m554-m555-m565-m566-m567-m568-m569-m570]
10,1,3,[s1],[m127-m128-m131]
0,5,4,[s1-s3-s4-s10-s17],[m1-m74-m117-m167]
0,2,3,[s14-s15],[m1-m174-m306]
48,1,3,[s4],[m394-m395-m396]
0,1,3,[s8],[m6-m375-m376]
57,1,3,[s1],[m1-m6-m523]
0,0,6,[],[m41-m171-m401-m405-m412-m449]
7,6,28,[s0-s1-s3-s8-s10-s17],[m87-m88-m89-m90-m91-m92-m93-m94-m95-m96-m97-m98-m99-m100-m101-m102-m103-m104-m105-m106-m107-m108-m109-m110-m111-m112-m113-m114]
0,9,5,[s0-s1-s3-s5-s7-s10-s12-s14-s15],[m542-m543-m571-m572-m573]
0,4,3,[s3-s11-s14-s15],[m1-m418-m574]
0,1,4,[s3],[m569-m575-m576-m577]
0,2,3,[s14-s15],[m160-m176-m299]
0,1,3,[s6],[m127-m128-m237]
0,2,3,[s3-s4],[m253-m525-m568]
0,2,7,[s0-s1],[m250-m328-m329-m330-m331-m332-m333]
87,0,4,[],[m246-m247-m248-m399]
0,1,5,[s4],[m17-m19-m165-m320-m428]
0,2,3,[s1-s17],[m1-m3-m11]
0,3,4,[s3-s4-s11],[m1-m8-m359-m361]
0,3,3,[s0-s1-s3],[m1-m167-m578]
0,0,3,[],[m427-m579-m580]
0,2,3,[s3-s8],[m8-m136-m360]
0,15,4,[s0-s1-s2-s3-s4-s5-s6-s7-s9-s10-s11-s14-s15-s16-s18],[m3-m19-m22-m581]
30,1,4,[s1],[m127-m128-m129-m131]
948,3,6,[s3-s4-s15],[m159-m160-m177-m192-m305-m432]
0,0,3,[],[m136-m425-m483]
0,2,15,[s0-s1],[m1-m250-m328-m329-m330-m331-m332-m337-m338-m339-m340-m341-m342-m343-m345]
109,6,8,[s0-s3-s4-s8-s14-s16],[m466-m467-m468-m514-m582-m583-m584-m585]
53,1,3,[s1],[m1-m8-m204]
1100,3,4,[s1-s3-s16],[m1-m6-m125-m429]
0,1,8,[s4],[m118-m286-m353-m355-m356-m357-m364-m370]
51,2,3,[s1-s3],[m1-m125-m265]
0,1,3,[s4],[m1-m18-m29]
0,3,3,[s1-s4-s5],[m1-m7-m117]
1417,4,4,[s1-s3-s4-s17],[m1-m7-m8-m29]
0,1,14,[s4],[m118-m195-m196-m284-m287-m316-m353-m355-m357-m364-m365-m370-m371-m414]
0,1,4,[s4],[m118-m287-m355-m370]
55,2,3,[s0-s3],[m1-m6-m208]
985,3,3,[s1-s2-s3],[m6-m59-m72]
475,3,4,[s1-s3-s17],[m7-m8-m125-m136]
0,4,3,[s1-s3-s4-s17],[m1-m474-m586]
2302,2,4,[s1-s17],[m273-m495-m502-m503]
0,3,4,[s1-s3-s4],[m8-m179-m359-m361]
0,3,3,[s0-s1-s3],[m1-m8-m178]
0,3,3,[s4-s14-s15],[m174-m175-m422]
1,0,4,[],[m25-m26-m27-m28]
0,5,4,[s3-s4-s5-s9-s10],[m1-m70-m139-m425]
49,3,3,[s1-s3-s17],[m1-m7-m8]
0,1,4,[s8],[m251-m280-m281-m282]
0,3,6,[s1-s3-s17],[m1-m7-m8-m74-m523-m587]
0,4,3,[s0-s1-s3-s8],[m1-m8-m326]
0,3,4,[s1-s3-s17],[m1-m124-m126-m588]
0,2,12,[s0-s1],[m250-m328-m329-m330-m331-m332-m337-m338-m339-m340-m341-m343]
0,3,3,[s1-s3-s17],[m1-m6-m8]
3,1,3,[s2],[m12-m67-m68]
0,2,5,[s3-s4],[m8-m178-m179-m180-m471]
50,2,4,[s0-s3],[m1-m6-m59-m208]
51,2,3,[s1-s3],[m1-m125-m265]
3,1,3,[s2],[m12-m67-m68]
75,1,3,[s1],[m206-m235-m589]
541,6,6,[s0-s1-s10-s11-s14-s15],[m1-m125-m188-m590-m591-m592]
3391,3,6,[s1-s3-s17],[m1-m6-m7-m8-m124-m136]
0,4,3,[s0-s1-s3-s4],[m86-m121-m137]
3,1,3,[s2],[m12-m67-m68]
0,1,5,[s1],[m1-m6-m65-m121-m210]
7,6,28,[s0-s1-s3-s8-s10-s17],[m87-m88-m89-m90-m91-m92-m93-m94-m95-m96-m97-m98-m99-m100-m101-m102-m103-m104-m105-m106-m107-m108-m109-m110-m111-m112-m113-m114]
2469,3,5,[s1-s3-s8],[m71-m509-m515-m516-m593]
0,4,6,[s3-s10-s14-s15],[m565-m567-m569-m576-m577-m594]
751,1,3,[s1],[m236-m437-m595]
0,2,6,[s3-s14],[m569-m575-m576-m594-m596-m597]
308,3,3,[s1-s3-s4],[m1-m7-m8]
0,2,3,[s2-s10],[m1-m140-m167]
113,5,5,[s1-s10-s11-s14-s15],[m184-m185-m187-m269-m270]
501,6,5,[s0-s1-s10-s12-s14-s15],[m562-m563-m591-m598-m599]
45,2,3,[s0-s1],[m1-m6-m59]
239,3,3,[s3-s5-s10],[m1-m6-m59]
0,4,7,[s3-s4-s8-s14],[m466-m467-m468-m582-m583-m584-m585]
13,3,3,[s0-s1-s3],[m1-m6-m59]
1966,3,3,[s1-s3-s8],[m1-m6-m59]
9,7,28,[s0-s1-s3-s4-s8-s10-s17],[m87-m88-m89-m90-m91-m92-m93-m94-m95-m96-m97-m98-m99-m100-m101-m102-m103-m104-m105-m106-m107-m108-m109-m110-m111-m112-m113-m114]
0,2,3,[s1-s11],[m1-m416-m418]
0,3,3,[s0-s1-s3],[m1-m6-m139]
0,2,4,[s3-s4],[m118-m353-m356-m357]
88,12,3,[s0-s1-s2-s3-s4-s7-s8-s9-s10-s12-s14-s15],[m134-m175-m282]
0,1,3,[s1],[m1-m598-m600]
3,1,3,[s2],[m12-m67-m68]
26,1,3,[s1],[m1-m125-m136]
682,1,3,[s4],[m1-m23-m601]
0,4,3,[s0-s1-s3-s4],[m121-m137-m157]
0,1,3,[s1],[m3-m69-m138]
178,4,9,[s3-s4-s8-s14],[m466-m467-m468-m514-m582-m583-m584-m585-m602]
0,4,3,[s1-s3-s6-s10],[m1-m127-m128]
869,3,3,[s1-s3-s17],[m1-m186-m241]
0,3,8,[s1-s3-s17],[m7-m8-m59-m70-m124-m125-m126-m523]
52,0,4,[],[m245-m246-m247-m436]
970,0,3,[],[m136-m483-m485]
77,4,22,[s3-s4-s14-s15],[m214-m215-m216-m217-m218-m219-m220-m221-m222-m223-m224-m225-m226-m227-m228-m229-m232-m233-m234-m486-m603-m604]
707,5,5,[s3-s4-s12-s14-s15],[m546-m547-m605-m606-m607]
0,1,5,[s4],[m23-m151-m469-m475-m476]
520,0,6,[],[m65-m77-m79-m115-m551-m552]
0,1,18,[s4],[m118-m195-m287-m314-m315-m316-m353-m357-m370-m371-m374-m439-m534-m608-m609-m610-m611-m612]
0,1,4,[s1],[m1-m124-m174-m306]
0,1,4,[s4],[m195-m196-m354-m363]
1,0,4,[],[m25-m26-m27-m28]
0,3,5,[s3-s4-s8],[m466-m467-m468-m584-m585]
1998,4,6,[s3-s4-s14-s15],[m141-m143-m144-m145-m191-m194]
53,1,3,[s1],[m1-m8-m204]
0,2,3,[s5-s10],[m1-m6-m139]
287,0,4,[],[m239-m240-m417-m537]
0,2,3,[s0-s4],[m421-m613-m614]
2537,0,3,[],[m1-m6-m7]
91,2,3,[s1-s2],[m12-m67-m68]
613,3,3,[s1-s3-s17],[m1-m6-m125]
0,1,3,[s3],[m1-m23-m268]
27,4,15,[s0-s1-s3-s4],[m165-m400-m401-m402-m403-m404-m405-m406-m407-m408-m409-m410-m411-m412-m413]
973,3,15,[s0-s3-s4],[m165-m400-m401-m402-m403-m404-m405-m406-m407-m408-m409-m410-m411-m412-m413]
0,2,3,[s1-s2],[m1-m6-m72]
0,1,3,[s3],[m576-m577-m594]
0,2,6,[s1-s3],[m1-m189-m419-m440-m499-m615]
0,1,5,[s4],[m25-m26-m27-m28-m40]
0,3,4,[s1-s3-s17],[m441-m526-m531-m532]
525,1,3,[s1],[m1-m74-m126]
0,3,4,[s3-s5-s10],[m1-m6-m59-m136]
7,6,28,[s0-s1-s3-s8-s10-s17],[m87-m88-m89-m90-m91-m92-m93-m94-m95-m96-m97-m98-m99-m100-m101-m102-m103-m104-m105-m106-m107-m108-m109-m110-m111-m112-m113-m114]
0,4,12,[s0-s1-s3-s4],[m400-m401-m403-m404-m405-m406-m407-m408-m409-m410-m411-m413]
0,6,4,[s0-s1-s3-s10-s12-s17],[m1-m7-m8-m124]
0,0,12,[],[m433-m434-m435-m444-m445-m446-m449-m450-m451-m452-m453-m457]
0,2,4,[s3-s8],[m295-m471-m539-m550]
54,2,3,[s2-s3],[m193-m368-m369]
0,1,5,[s1],[m41-m123-m189-m440-m499]
0,0,6,[],[m289-m290-m291-m300-m301-m302]
55,2,3,[s0-s3],[m1-m6-m208]
0,1,3,[s4],[m1-m396-m601]
0,6,4,[s0-s1-s3-s4-s8-s10],[m30-m31-m295-m616]
0,3,3,[s0-s1-s3],[m19-m249-m430]
0,1,3,[s4],[m1-m29-m136]
1,0,4,[],[m25-m26-m27-m28]
0,4,4,[s0-s1-s3-s8],[m1-m8-m326-m588]
0,1,3,[s8],[m7-m8-m617]
0,2,3,[s3-s10],[m1-m74-m237]
1875,3,14,[s1-s3-s4],[m118-m195-m287-m314-m315-m316-m353-m354-m357-m363-m370-m414-m608-m610]
0,1,8,[s9],[m1-m123-m300-m424-m440-m496-m499-m500]
1,0,4,[],[m25-m26-m27-m28]
0,1,3,[s11],[m552-m618-m619]
0,1,4,[s0],[m1-m6-m74-m249]
56,1,4,[s4],[m195-m196-m284-m363]
1303,5,3,[s0-s1-s3-s10-s14],[m40-m620-m621]
0,2,3,[s2-s3],[m11-m158-m207]
0,2,4,[s3-s4],[m1-m6-m9-m29]
1,0,4,[],[m25-m26-m27-m28]
0,2,3,[s1-s3],[m1-m19-m430]
1354,2,3,[s0-s1],[m2-m135-m149]
0,2,4,[s3-s4],[m1-m7-m8-m23]
57,1,3,[s1],[m1-m6-m523]
0,1,4,[s1],[m84-m310-m319-m440]
0,5,3,[s3-s4-s6-s15-s18],[m1-m6-m156]
64,1,3,[s1],[m1-m6-m136]
0,3,3,[s1-s3-s4],[m477-m478-m479]
0,3,7,[s3-s4-s14],[m160-m162-m173-m175-m305-m422-m423]
2664,1,3,[s2],[m7-m8-m591]
58,0,5,[],[m289-m291-m300-m301-m302]
0,2,3,[s1-s17],[m1-m124-m622]
0,4,7,[s0-s1-s3-s8],[m30-m31-m32-m295-m367-m623-m624]
0,1,6,[s4],[m118-m353-m356-m357-m362-m370]
0,4,3,[s0-s3-s12-s14],[m136-m261-m625]
0,1,21,[s4],[m118-m287-m314-m315-m316-m353-m354-m356-m357-m362-m364-m366-m370-m374-m426-m438-m439-m534-m608-m609-m626]
24,0,3,[],[m61-m62-m63]
0,3,5,[s1-s3-s4],[m7-m8-m275-m276-m294]
59,1,3,[s4],[m118-m195-m284]
0,1,6,[s1],[m3-m16-m123-m243-m312-m319]
85,1,3,[s4],[m1-m6-m59]
0,5,12,[s1-s3-s10-s11-s14],[m40-m184-m185-m187-m270-m271-m320-m348-m349-m350-m351-m470]
0,2,6,[s14-s15],[m159-m173-m177-m268-m377-m423]
522,3,3,[s1-s3-s10],[m1-m6-m74]
683,0,4,[],[m401-m405-m409-m413]
0,1,6,[s4],[m401-m402-m403-m411-m475-m533]
0,1,5,[s4],[m118-m353-m356-m357-m364]
5,3,3,[s1-s3-s4],[m1-m6-m29]
0,2,15,[s0-s1],[m250-m328-m329-m330-m331-m332-m334-m337-m338-m339-m340-m341-m342-m343-m345]
0,2,4,[s2-s3],[m1-m6-m7-m136]
0,0,3,[],[m154-m164-m616]
0,1,7,[s4],[m1-m18-m20-m23-m64-m70-m122]
349,3,28,[s0-s1-s3],[m60-m150-m152-m242-m250-m328-m329-m330-m331-m332-m333-m334-m335-m336-m337-m338-m339-m340-m341-m342-m343-m344-m484-m627-m628-m629-m630-m631]
0,2,3,[s1-s17],[m1-m6-m330]
0,1,3,[s1],[m124-m140-m167]
225,1,4,[s1],[m65-m203-m441-m531]
473,3,3,[s3-s4-s8],[m467-m533-m632]
