,dataset,#teams,#skills,#experts
29,3,6,[s2-s4-s5],[m273-m274-m275-m276-m277-m295]
30,1,4,[s2],[m128-m129-m130-m132]
31,3,4,[s2-s3-s4],[m11-m12-m13-m14]
0,3,3,[s1-s4-s9],[m2-m165-m444]
0,3,3,[s2-s4-s5],[m8-m75-m125]
3,1,3,[s3],[m13-m68-m69]
24,0,3,[],[m62-m63-m64]
269,0,24,[],[m299-m314-m434-m435-m436-m445-m446-m447-m448-m449-m450-m451-m452-m453-m454-m455-m456-m457-m458-m459-m460-m461-m462-m463]
24,0,3,[],[m62-m63-m64]
0,3,3,[s1-s2-s4],[m2-m141-m464]
24,0,3,[],[m62-m63-m64]
3,1,3,[s3],[m13-m68-m69]
24,0,3,[],[m62-m63-m64]
24,0,3,[],[m62-m63-m64]
24,0,3,[],[m62-m63-m64]
42,1,4,[s2],[m2-m7-m126-m127]
32,0,5,[],[m3-m4-m5-m6-m83]
24,0,3,[],[m62-m63-m64]
0,5,12,[s4-s5-s15-s16-s18],[m379-m380-m381-m382-m383-m384-m385-m386-m387-m388-m390-m392]
0,2,6,[s2-s4],[m2-m8-m9-m125-m127-m347]
33,1,3,[s11],[m2-m7-m8]
0,1,3,[s2],[m2-m122-m138]
24,0,3,[],[m62-m63-m64]
0,3,4,[s2-s4-s5],[m8-m72-m84-m465]
0,3,6,[s4-s15-s16],[m168-m290-m292-m301-m302-m304]
0,1,3,[s2],[m2-m202-m466]
24,0,3,[],[m62-m63-m64]
24,0,3,[],[m62-m63-m64]
0,2,5,[s2-s4],[m2-m7-m75-m125-m127]
0,3,4,[s1-s2-s4],[m2-m7-m60-m209]
0,2,5,[s1-s4],[m1-m9-m15-m179-m181]
0,1,3,[s5],[m2-m30-m75]
0,7,3,[s2-s4-s5-s11-s12-s15-s16],[m62-m63-m64]
3,1,3,[s3],[m13-m68-m69]
24,0,3,[],[m62-m63-m64]
24,0,3,[],[m62-m63-m64]
3014,5,14,[s4-s5-s11-s15-s16],[m379-m380-m381-m382-m383-m384-m385-m386-m387-m388-m389-m390-m392-m394]
0,1,3,[s11],[m2-m182-m238]
3,1,3,[s3],[m13-m68-m69]
24,0,3,[],[m62-m63-m64]
0,1,4,[s5],[m119-m196-m197-m356]
0,1,3,[s2],[m128-m130-m132]
45,2,3,[s1-s2],[m2-m7-m60]
0,4,3,[s4-s5-s11-s17],[m141-m168-m182]
34,2,3,[s4-s5],[m2-m175-m307]
40,2,3,[s2-s4],[m62-m63-m64]
3,1,3,[s3],[m13-m68-m69]
0,7,3,[s1-s2-s3-s4-s5-s9-s11],[m467-m468-m469]
0,1,3,[s11],[m2-m7-m333]
0,5,10,[s4-s5-s11-s15-s16],[m379-m380-m381-m382-m384-m385-m386-m387-m388-m390]
24,0,3,[],[m62-m63-m64]
0,4,11,[s2-s11-s12-s16],[m41-m185-m188-m271-m272-m321-m348-m349-m350-m351-m353]
0,2,4,[s4-s5],[m18-m20-m123-m470]
0,1,13,[s5],[m119-m197-m288-m354-m355-m356-m357-m358-m363-m365-m371-m415-m427]
0,2,14,[s1-s2],[m251-m329-m330-m331-m332-m333-m338-m339-m340-m341-m342-m343-m344-m346]
0,3,3,[s1-s2-s4],[m2-m7-m374]
0,4,11,[s2-s11-s12-s16],[m41-m185-m188-m271-m272-m321-m348-m349-m350-m352-m353]
24,0,3,[],[m62-m63-m64]
0,0,3,[],[m4-m132-m296]
0,1,9,[s5],[m119-m196-m285-m287-m354-m356-m357-m358-m371]
24,0,3,[],[m62-m63-m64]
0,3,9,[s2-s11-s12],[m41-m185-m188-m272-m321-m348-m349-m351-m471]
0,0,3,[],[m122-m138-m158]
0,2,3,[s4-s9],[m281-m282-m472]
24,0,3,[],[m62-m63-m64]
0,1,3,[s15],[m62-m63-m64]
24,0,3,[],[m62-m63-m64]
24,0,3,[],[m62-m63-m64]
514,7,25,[s1-s2-s4-s5-s9-s11-s18],[m88-m89-m90-m91-m92-m93-m94-m95-m97-m98-m99-m100-m101-m102-m103-m104-m105-m106-m108-m109-m110-m111-m112-m113-m114]
24,0,3,[],[m62-m63-m64]
0,3,3,[s2-s4-s18],[m2-m126-m473]
0,1,7,[s3],[m9-m179-m181-m245-m359-m361-m474]
24,0,3,[],[m62-m63-m64]
0,4,4,[s4-s6-s7-s11],[m2-m8-m9-m140]
0,5,4,[s1-s2-s4-s9-s15],[m9-m180-m360-m362]
50,2,4,[s1-s4],[m2-m7-m60-m209]
24,0,3,[],[m62-m63-m64]
0,1,4,[s2],[m124-m190-m347-m441]
35,1,3,[s5],[m2-m7-m24]
0,1,3,[s5],[m196-m285-m355]
3,1,3,[s3],[m13-m68-m69]
24,0,3,[],[m62-m63-m64]
0,2,5,[s4-s5],[m24-m470-m475-m476-m477]
3,1,3,[s3],[m13-m68-m69]
34,2,3,[s4-s5],[m2-m175-m307]
3,1,3,[s3],[m13-m68-m69]
43,1,3,[s5],[m2-m175-m307]
0,6,3,[s2-s3-s4-s5-s15-s16],[m478-m479-m480]
0,4,13,[s2-s11-s12-s16],[m184-m185-m186-m188-m271-m272-m321-m348-m349-m350-m351-m352-m353]
35,1,3,[s5],[m2-m7-m24]
120,1,3,[s2],[m2-m7-m209]
24,0,3,[],[m62-m63-m64]
24,0,3,[],[m62-m63-m64]
36,0,3,[],[m17-m244-m328]
0,4,17,[s2-s11-s12-s16],[m41-m184-m185-m186-m188-m271-m272-m321-m348-m349-m350-m351-m353-m471-m481-m482-m483]
37,0,4,[],[m160-m161-m193-m306]
437,1,3,[s3],[m194-m369-m370]
0,1,3,[s12],[m239-m417-m418]
0,0,4,[],[m2-m9-m430-m472]
24,0,3,[],[m62-m63-m64]
38,1,3,[s2],[m2-m125-m127]
0,3,4,[s2-s4-s5],[m87-m122-m138-m158]
0,7,5,[s2-s4-s5-s11-s12-s15-s16],[m160-m174-m178-m278-m306]
0,2,5,[s2-s4],[m2-m87-m122-m138-m153]
685,0,3,[],[m2-m137-m484]
24,0,3,[],[m62-m63-m64]
691,5,16,[s4-s5-s10-s15-s16],[m170-m379-m380-m381-m382-m383-m384-m385-m386-m387-m388-m389-m390-m391-m392-m394]
0,2,4,[s2-s4],[m2-m16-m41-m268]
0,1,3,[s2],[m2-m124-m135]
39,3,3,[s4-s5-s16],[m2-m175-m307]
0,0,3,[],[m5-m6-m67]
0,1,4,[s5],[m19-m154-m485-m486]
24,0,3,[],[m62-m63-m64]
3,1,3,[s3],[m13-m68-m69]
0,6,3,[s2-s3-s4-s5-s9-s15],[m2-m41-m297]
40,2,3,[s2-s4],[m62-m63-m64]
3,1,3,[s3],[m13-m68-m69]
0,3,7,[s1-s4-s7],[m6-m13-m20-m26-m67-m165-m194]
24,0,3,[],[m62-m63-m64]
0,2,4,[s4-s11],[m2-m26-m28-m29]
7,6,28,[s1-s2-s4-s9-s11-s18],[m88-m89-m90-m91-m92-m93-m94-m95-m96-m97-m98-m99-m100-m101-m102-m103-m104-m105-m106-m107-m108-m109-m110-m111-m112-m113-m114-m115]
0,4,3,[s4-s5-s15-s16],[m141-m168-m406]
0,3,3,[s1-s4-s9],[m2-m26-m27]
203,4,22,[s4-s5-s15-s16],[m215-m216-m217-m218-m219-m220-m221-m222-m223-m224-m225-m226-m227-m228-m229-m230-m231-m232-m233-m234-m235-m487]
0,1,3,[s5],[m119-m196-m197]
0,1,4,[s3],[m2-m8-m137-m194]
26,1,3,[s2],[m2-m126-m137]
24,0,3,[],[m62-m63-m64]
0,0,3,[],[m488-m489-m490]
0,2,3,[s4-s9],[m32-m296-m491]
0,1,4,[s10],[m2-m7-m60-m147]
0,2,3,[s2-s4],[m4-m87-m132]
0,3,3,[s4-s9-s15],[m2-m155-m219]
3,1,3,[s3],[m13-m68-m69]
0,3,11,[s2-s4-s18],[m2-m7-m8-m140-m252-m267-m492-m493-m494-m495-m496]
41,2,7,[s4-s10],[m292-m301-m302-m373-m425-m497-m498]
0,1,7,[s2],[m124-m140-m190-m441-m499-m500-m501]
2847,2,3,[s2-s18],[m2-m125-m127]
49,3,3,[s2-s4-s18],[m2-m8-m9]
0,5,3,[s1-s2-s4-s9-s11],[m2-m7-m164]
0,3,4,[s2-s4-s5],[m152-m206-m242-m470]
2711,2,4,[s2-s4],[m2-m40-m125-m127]
3,1,3,[s3],[m13-m68-m69]
0,4,4,[s1-s4-s11-s13],[m2-m202-m289-m502]
41,2,7,[s4-s10],[m292-m301-m302-m373-m425-m497-m498]
0,1,3,[s12],[m2-m417-m419]
131,2,3,[s4-s12],[m172-m417-m418]
1754,2,5,[s1-s2],[m5-m17-m65-m66-m430]
0,3,3,[s4-s6-s11],[m2-m29-m164]
1014,2,3,[s2-s18],[m320-m503-m504]
0,6,3,[s1-s2-s4-s11-s16-s18],[m2-m126-m202]
0,1,3,[s2],[m252-m267-m337]
0,1,3,[s2],[m2-m416-m505]
2340,4,3,[s2-s4-s5-s9],[m31-m32-m296]
0,4,3,[s2-s4-s12-s15],[m137-m417-m418]
0,2,3,[s2-s3],[m2-m140-m506]
0,1,5,[s9],[m7-m420-m500-m501-m507]
0,2,3,[s4-s11],[m2-m190-m441]
0,2,7,[s4-s5],[m2-m161-m163-m174-m176-m306-m433]
0,1,15,[s5],[m119-m197-m287-m288-m354-m356-m357-m358-m363-m364-m365-m366-m367-m371-m427]
0,2,3,[s4-s5],[m2-m137-m508]
24,0,3,[],[m62-m63-m64]
0,0,5,[],[m246-m247-m248-m249-m400]
0,3,4,[s1-s2-s4],[m246-m247-m248-m249]
2936,1,3,[s5],[m2-m7-m137]
26,1,3,[s2],[m2-m126-m137]
78,3,8,[s4-s5-s9],[m473-m509-m510-m511-m512-m513-m514-m515]
0,2,3,[s1-s2],[m194-m320-m437]
0,4,3,[s1-s2-s4-s18],[m2-m516-m517]
0,2,3,[s4-s12],[m2-m417-m472]
79,2,5,[s2-s4],[m518-m519-m520-m521-m522]
3401,1,3,[s2],[m436-m461-m523]
0,2,3,[s1-s4],[m20-m250-m431]
0,1,3,[s2],[m70-m71-m524]
0,3,3,[s2-s4-s18],[m7-m66-m127]
0,3,3,[s2-s4-s18],[m2-m75-m168]
0,5,3,[s4-s5-s9-s15-s16],[m279-m525-m526]
0,2,4,[s4-s5],[m354-m357-m358-m371]
0,5,6,[s1-s2-s5-s16-s18],[m291-m293-m304-m373-m422-m527]
0,2,3,[s2-s18],[m125-m127-m274]
0,3,14,[s1-s2-s5],[m251-m329-m330-m331-m332-m333-m338-m339-m340-m341-m342-m343-m344-m346]
0,3,3,[s2-s4-s18],[m67-m85-m503]
0,2,3,[s4-s9],[m32-m33-m296]
58,0,5,[],[m290-m292-m301-m302-m303]
3152,5,3,[s2-s3-s4-s5-s18],[m8-m503-m528]
0,2,4,[s2-s4],[m2-m7-m127-m458]
186,2,3,[s3-s4],[m2-m7-m208]
0,2,3,[s1-s4],[m6-m67-m83]
42,1,4,[s2],[m2-m7-m126-m127]
0,1,4,[s9],[m420-m499-m500-m501]
0,3,5,[s2-s4-s18],[m2-m7-m125-m126-m127]
310,1,4,[s2],[m7-m8-m9-m127]
0,0,4,[],[m206-m529-m530-m531]
43,1,3,[s5],[m2-m175-m307]
3114,5,15,[s4-s5-s11-s15-s16],[m379-m380-m381-m382-m383-m384-m385-m386-m387-m388-m389-m390-m392-m393-m394]
0,1,7,[s2],[m2-m127-m304-m442-m527-m532-m533]
0,1,5,[s5],[m287-m288-m354-m358-m427]
2,1,4,[s2],[m26-m27-m28-m29]
44,2,3,[s2-s18],[m2-m8-m9]
0,3,3,[s5-s15-s16],[m168-m417-m418]
0,0,6,[],[m401-m402-m404-m407-m409-m534]
3377,1,4,[s2],[m7-m132-m172-m309]
603,1,3,[s2],[m126-m127-m524]
0,2,3,[s2-s4],[m403-m407-m534]
0,1,4,[s5],[m2-m30-m205-m321]
0,2,11,[s2-s5],[m119-m196-m285-m287-m288-m315-m317-m354-m358-m367-m371]
206,1,3,[s2],[m2-m126-m266]
0,2,3,[s6-s11],[m2-m71-m140]
24,0,3,[],[m62-m63-m64]
0,1,7,[s2],[m2-m127-m137-m442-m527-m532-m533]
0,1,3,[s16],[m2-m175-m307]
0,4,3,[s2-s5-s15-s16],[m2-m168-m171]
779,5,4,[s2-s4-s5-s9-s11],[m2-m32-m41-m296]
0,2,4,[s2-s4],[m252-m267-m493-m494]
0,0,4,[],[m292-m301-m302-m303]
46,4,11,[s2-s11-s12-s16],[m184-m185-m188-m271-m272-m321-m348-m349-m351-m353-m471]
45,2,3,[s1-s2],[m2-m7-m60]
2571,6,27,[s1-s2-s4-s9-s11-s18],[m88-m89-m90-m91-m92-m93-m94-m95-m96-m97-m98-m99-m100-m101-m102-m103-m104-m105-m106-m107-m108-m109-m110-m111-m112-m113-m114]
0,1,11,[s5],[m119-m286-m315-m316-m317-m354-m371-m372-m535-m536-m537]
0,2,4,[s4-s11],[m2-m7-m60-m137]
0,2,4,[s4-s10],[m2-m7-m60-m210]
0,2,3,[s4-s9],[m2-m74-m168]
46,4,11,[s2-s11-s12-s16],[m184-m185-m188-m271-m272-m321-m348-m349-m351-m353-m471]
0,2,3,[s2-s12],[m2-m538-m539]
232,1,4,[s9],[m281-m377-m472-m540]
0,2,3,[s2-s4],[m2-m204-m473]
0,1,5,[s2],[m4-m17-m244-m313-m320]
409,3,5,[s4-s5-s11],[m9-m359-m360-m361-m362]
0,2,3,[s1-s4],[m12-m207-m541]
0,4,4,[s1-s2-s4-s5],[m2-m542-m543-m544]
0,2,5,[s2-s5],[m119-m354-m358-m363-m371]
0,3,9,[s5-s15-s16],[m44-m45-m47-m49-m56-m57-m279-m545-m546]
0,0,5,[],[m2-m7-m60-m125-m127]
0,1,3,[s2],[m7-m127-m135]
65,7,18,[s2-s4-s5-s10-s12-s15-s16],[m43-m44-m45-m47-m49-m50-m55-m56-m57-m58-m59-m279-m280-m545-m547-m548-m549-m550]
0,2,3,[s1-s4],[m5-m368-m551]
0,4,6,[s2-s4-s5-s18],[m76-m78-m80-m81-m552-m553]
0,2,4,[s2-s16],[m168-m292-m301-m302]
30,1,4,[s2],[m128-m129-m130-m132]
20,0,4,[],[m246-m247-m248-m249]
0,2,6,[s4-s5],[m2-m24-m206-m470-m475-m476]
0,2,3,[s5-s16],[m2-m175-m307]
5,3,3,[s2-s4-s5],[m2-m7-m30]
0,4,5,[s2-s3-s4-s18],[m2-m7-m8-m61-m245]
0,5,3,[s4-s6-s11-s15-s16],[m554-m555-m556]
266,9,6,[s1-s4-s5-s9-s11-s12-s13-s15-s16],[m49-m284-m557-m558-m559-m560]
0,1,3,[s11],[m2-m118-m126]
0,1,3,[s9],[m2-m7-m8]
47,2,3,[s4-s9],[m2-m7-m60]
0,1,3,[s9],[m252-m267-m492]
0,0,4,[],[m43-m55-m547-m548]
93,1,3,[s5],[m22-m205-m274]
0,2,3,[s4-s12],[m117-m417-m418]
47,2,3,[s4-s9],[m2-m7-m60]
0,0,3,[],[m2-m66-m137]
0,2,5,[s2-s4],[m85-m318-m319-m449-m561]
27,4,15,[s1-s2-s4-s5],[m166-m401-m402-m403-m404-m405-m406-m407-m408-m409-m410-m411-m412-m413-m414]
3,1,3,[s3],[m13-m68-m69]
0,1,3,[s10],[m147-m156-m562]
2001,1,3,[s9],[m252-m281-m282]
1146,2,5,[s4-s5],[m20-m21-m23-m67-m123]
151,2,4,[s1-s2],[m246-m247-m248-m249]
0,2,4,[s4-s5],[m2-m8-m9-m30]
27,4,15,[s1-s2-s4-s5],[m166-m401-m402-m403-m404-m405-m406-m407-m408-m409-m410-m411-m412-m413-m414]
0,7,5,[s1-s2-s11-s12-s15-s16-s18],[m2-m202-m563-m564-m565]
0,4,9,[s4-s5-s15-s16],[m526-m555-m556-m566-m567-m568-m569-m570-m571]
10,1,3,[s2],[m128-m129-m132]
0,5,4,[s2-s4-s5-s11-s18],[m2-m75-m118-m168]
0,2,3,[s15-s16],[m2-m175-m307]
48,1,3,[s5],[m395-m396-m397]
0,1,3,[s9],[m7-m376-m377]
57,1,3,[s2],[m2-m7-m524]
0,0,6,[],[m42-m172-m402-m406-m413-m450]
7,6,28,[s1-s2-s4-s9-s11-s18],[m88-m89-m90-m91-m92-m93-m94-m95-m96-m97-m98-m99-m100-m101-m102-m103-m104-m105-m106-m107-m108-m109-m110-m111-m112-m113-m114-m115]
0,9,5,[s1-s2-s4-s6-s8-s11-s13-s15-s16],[m543-m544-m572-m573-m574]
0,4,3,[s4-s12-s15-s16],[m2-m419-m575]
0,1,4,[s4],[m570-m576-m577-m578]
0,2,3,[s15-s16],[m161-m177-m300]
0,1,3,[s7],[m128-m129-m238]
0,2,3,[s4-s5],[m254-m526-m569]
0,2,7,[s1-s2],[m251-m329-m330-m331-m332-m333-m334]
87,0,4,[],[m247-m248-m249-m400]
0,1,5,[s5],[m18-m20-m166-m321-m429]
0,2,3,[s2-s18],[m2-m4-m12]
0,3,4,[s4-s5-s12],[m2-m9-m360-m362]
0,3,3,[s1-s2-s4],[m2-m168-m579]
0,0,3,[],[m428-m580-m581]
0,2,3,[s4-s9],[m9-m137-m361]
0,15,4,[s1-s2-s3-s4-s5-s6-s7-s8-s10-s11-s12-s15-s16-s17-s19],[m4-m20-m23-m582]
30,1,4,[s2],[m128-m129-m130-m132]
948,3,6,[s4-s5-s16],[m160-m161-m178-m193-m306-m433]
0,0,3,[],[m137-m426-m484]
0,2,15,[s1-s2],[m2-m251-m329-m330-m331-m332-m333-m338-m339-m340-m341-m342-m343-m344-m346]
109,6,8,[s1-s4-s5-s9-s15-s17],[m467-m468-m469-m515-m583-m584-m585-m586]
53,1,3,[s2],[m2-m9-m205]
1100,3,4,[s2-s4-s17],[m2-m7-m126-m430]
0,1,8,[s5],[m119-m287-m354-m356-m357-m358-m365-m371]
51,2,3,[s2-s4],[m2-m126-m266]
0,1,3,[s5],[m2-m19-m30]
0,3,3,[s2-s5-s6],[m2-m8-m118]
1417,4,4,[s2-s4-s5-s18],[m2-m8-m9-m30]
0,1,14,[s5],[m119-m196-m197-m285-m288-m317-m354-m356-m358-m365-m366-m371-m372-m415]
0,1,4,[s5],[m119-m288-m356-m371]
55,2,3,[s1-s4],[m2-m7-m209]
985,3,3,[s2-s3-s4],[m7-m60-m73]
475,3,4,[s2-s4-s18],[m8-m9-m126-m137]
0,4,3,[s2-s4-s5-s18],[m2-m475-m587]
2302,2,4,[s2-s18],[m274-m496-m503-m504]
0,3,4,[s2-s4-s5],[m9-m180-m360-m362]
0,3,3,[s1-s2-s4],[m2-m9-m179]
0,3,3,[s5-s15-s16],[m175-m176-m423]
1,0,4,[],[m26-m27-m28-m29]
0,5,4,[s4-s5-s6-s10-s11],[m2-m71-m140-m426]
49,3,3,[s2-s4-s18],[m2-m8-m9]
0,1,4,[s9],[m252-m281-m282-m283]
0,3,6,[s2-s4-s18],[m2-m8-m9-m75-m524-m588]
0,4,3,[s1-s2-s4-s9],[m2-m9-m327]
0,3,4,[s2-s4-s18],[m2-m125-m127-m589]
0,2,12,[s1-s2],[m251-m329-m330-m331-m332-m333-m338-m339-m340-m341-m342-m344]
0,3,3,[s2-s4-s18],[m2-m7-m9]
3,1,3,[s3],[m13-m68-m69]
0,2,5,[s4-s5],[m9-m179-m180-m181-m472]
50,2,4,[s1-s4],[m2-m7-m60-m209]
51,2,3,[s2-s4],[m2-m126-m266]
3,1,3,[s3],[m13-m68-m69]
75,1,3,[s2],[m207-m236-m590]
541,6,6,[s1-s2-s11-s12-s15-s16],[m2-m126-m189-m591-m592-m593]
3391,3,6,[s2-s4-s18],[m2-m7-m8-m9-m125-m137]
0,4,3,[s1-s2-s4-s5],[m87-m122-m138]
3,1,3,[s3],[m13-m68-m69]
0,1,5,[s2],[m2-m7-m66-m122-m211]
7,6,28,[s1-s2-s4-s9-s11-s18],[m88-m89-m90-m91-m92-m93-m94-m95-m96-m97-m98-m99-m100-m101-m102-m103-m104-m105-m106-m107-m108-m109-m110-m111-m112-m113-m114-m115]
2469,3,5,[s2-s4-s9],[m72-m510-m516-m517-m594]
0,4,6,[s4-s11-s15-s16],[m566-m568-m570-m577-m578-m595]
751,1,3,[s2],[m237-m438-m596]
0,2,6,[s4-s15],[m570-m576-m577-m595-m597-m598]
308,3,3,[s2-s4-s5],[m2-m8-m9]
0,2,3,[s3-s11],[m2-m141-m168]
113,5,5,[s2-s11-s12-s15-s16],[m185-m186-m188-m270-m271]
501,6,5,[s1-s2-s11-s13-s15-s16],[m563-m564-m592-m599-m600]
45,2,3,[s1-s2],[m2-m7-m60]
239,3,3,[s4-s6-s11],[m2-m7-m60]
0,4,7,[s4-s5-s9-s15],[m467-m468-m469-m583-m584-m585-m586]
13,3,3,[s1-s2-s4],[m2-m7-m60]
1966,3,3,[s2-s4-s9],[m2-m7-m60]
9,7,28,[s1-s2-s4-s5-s9-s11-s18],[m88-m89-m90-m91-m92-m93-m94-m95-m96-m97-m98-m99-m100-m101-m102-m103-m104-m105-m106-m107-m108-m109-m110-m111-m112-m113-m114-m115]
0,2,3,[s2-s12],[m2-m417-m419]
0,3,3,[s1-s2-s4],[m2-m7-m140]
0,2,4,[s4-s5],[m119-m354-m357-m358]
88,12,3,[s1-s2-s3-s4-s5-s8-s9-s10-s11-s13-s15-s16],[m135-m176-m283]
0,1,3,[s2],[m2-m599-m601]
3,1,3,[s3],[m13-m68-m69]
26,1,3,[s2],[m2-m126-m137]
682,1,3,[s5],[m2-m24-m602]
0,4,3,[s1-s2-s4-s5],[m122-m138-m158]
0,1,3,[s2],[m4-m70-m139]
178,4,9,[s4-s5-s9-s15],[m467-m468-m469-m515-m583-m584-m585-m586-m603]
0,4,3,[s2-s4-s7-s11],[m2-m128-m129]
869,3,3,[s2-s4-s18],[m2-m187-m242]
0,3,8,[s2-s4-s18],[m8-m9-m60-m71-m125-m126-m127-m524]
52,0,4,[],[m246-m247-m248-m437]
970,0,3,[],[m137-m484-m486]
77,4,22,[s4-s5-s15-s16],[m215-m216-m217-m218-m219-m220-m221-m222-m223-m224-m225-m226-m227-m228-m229-m230-m233-m234-m235-m487-m604-m605]
707,5,5,[s4-s5-s13-s15-s16],[m547-m548-m606-m607-m608]
0,1,5,[s5],[m24-m152-m470-m476-m477]
520,0,6,[],[m66-m78-m80-m116-m552-m553]
0,1,18,[s5],[m119-m196-m288-m315-m316-m317-m354-m358-m371-m372-m375-m440-m535-m609-m610-m611-m612-m613]
0,1,4,[s2],[m2-m125-m175-m307]
0,1,4,[s5],[m196-m197-m355-m364]
1,0,4,[],[m26-m27-m28-m29]
0,3,5,[s4-s5-s9],[m467-m468-m469-m585-m586]
1998,4,6,[s4-s5-s15-s16],[m142-m144-m145-m146-m192-m195]
53,1,3,[s2],[m2-m9-m205]
0,2,3,[s6-s11],[m2-m7-m140]
287,0,4,[],[m240-m241-m418-m538]
0,2,3,[s1-s5],[m422-m614-m615]
2537,0,3,[],[m2-m7-m8]
91,2,3,[s2-s3],[m13-m68-m69]
613,3,3,[s2-s4-s18],[m2-m7-m126]
0,1,3,[s4],[m2-m24-m269]
27,4,15,[s1-s2-s4-s5],[m166-m401-m402-m403-m404-m405-m406-m407-m408-m409-m410-m411-m412-m413-m414]
973,3,15,[s1-s4-s5],[m166-m401-m402-m403-m404-m405-m406-m407-m408-m409-m410-m411-m412-m413-m414]
0,2,3,[s2-s3],[m2-m7-m73]
0,1,3,[s4],[m577-m578-m595]
0,2,6,[s2-s4],[m2-m190-m420-m441-m500-m616]
0,1,5,[s5],[m26-m27-m28-m29-m41]
0,3,4,[s2-s4-s18],[m442-m527-m532-m533]
525,1,3,[s2],[m2-m75-m127]
0,3,4,[s4-s6-s11],[m2-m7-m60-m137]
7,6,28,[s1-s2-s4-s9-s11-s18],[m88-m89-m90-m91-m92-m93-m94-m95-m96-m97-m98-m99-m100-m101-m102-m103-m104-m105-m106-m107-m108-m109-m110-m111-m112-m113-m114-m115]
0,4,12,[s1-s2-s4-s5],[m401-m402-m404-m405-m406-m407-m408-m409-m410-m411-m412-m414]
0,6,4,[s1-s2-s4-s11-s13-s18],[m2-m8-m9-m125]
0,0,12,[],[m434-m435-m436-m445-m446-m447-m450-m451-m452-m453-m454-m458]
0,2,4,[s4-s9],[m296-m472-m540-m551]
54,2,3,[s3-s4],[m194-m369-m370]
0,1,5,[s2],[m42-m124-m190-m441-m500]
0,0,6,[],[m290-m291-m292-m301-m302-m303]
55,2,3,[s1-s4],[m2-m7-m209]
0,1,3,[s5],[m2-m397-m602]
0,6,4,[s1-s2-s4-s5-s9-s11],[m31-m32-m296-m617]
0,3,3,[s1-s2-s4],[m20-m250-m431]
0,1,3,[s5],[m2-m30-m137]
1,0,4,[],[m26-m27-m28-m29]
0,4,4,[s1-s2-s4-s9],[m2-m9-m327-m589]
0,1,3,[s9],[m8-m9-m618]
0,2,3,[s4-s11],[m2-m75-m238]
1875,3,14,[s2-s4-s5],[m119-m196-m288-m315-m316-m317-m354-m355-m358-m364-m371-m415-m609-m611]
0,1,8,[s10],[m2-m124-m301-m425-m441-m497-m500-m501]
1,0,4,[],[m26-m27-m28-m29]
0,1,3,[s12],[m553-m619-m620]
0,1,4,[s1],[m2-m7-m75-m250]
56,1,4,[s5],[m196-m197-m285-m364]
1303,5,3,[s1-s2-s4-s11-s15],[m41-m621-m622]
0,2,3,[s3-s4],[m12-m159-m208]
0,2,4,[s4-s5],[m2-m7-m10-m30]
1,0,4,[],[m26-m27-m28-m29]
0,2,3,[s2-s4],[m2-m20-m431]
1354,2,3,[s1-s2],[m3-m136-m150]
0,2,4,[s4-s5],[m2-m8-m9-m24]
57,1,3,[s2],[m2-m7-m524]
0,1,4,[s2],[m85-m311-m320-m441]
0,5,3,[s4-s5-s7-s16-s19],[m2-m7-m157]
64,1,3,[s2],[m2-m7-m137]
0,3,3,[s2-s4-s5],[m478-m479-m480]
0,3,7,[s4-s5-s15],[m161-m163-m174-m176-m306-m423-m424]
2664,1,3,[s3],[m8-m9-m592]
58,0,5,[],[m290-m292-m301-m302-m303]
0,2,3,[s2-s18],[m2-m125-m623]
0,4,7,[s1-s2-s4-s9],[m31-m32-m33-m296-m368-m624-m625]
0,1,6,[s5],[m119-m354-m357-m358-m363-m371]
0,4,3,[s1-s4-s13-s15],[m137-m262-m626]
0,1,21,[s5],[m119-m288-m315-m316-m317-m354-m355-m357-m358-m363-m365-m367-m371-m375-m427-m439-m440-m535-m609-m610-m627]
24,0,3,[],[m62-m63-m64]
0,3,5,[s2-s4-s5],[m8-m9-m276-m277-m295]
59,1,3,[s5],[m119-m196-m285]
0,1,6,[s2],[m4-m17-m124-m244-m313-m320]
85,1,3,[s5],[m2-m7-m60]
0,5,12,[s2-s4-s11-s12-s15],[m41-m185-m186-m188-m271-m272-m321-m349-m350-m351-m352-m471]
0,2,6,[s15-s16],[m160-m174-m178-m269-m378-m424]
522,3,3,[s2-s4-s11],[m2-m7-m75]
683,0,4,[],[m402-m406-m410-m414]
0,1,6,[s5],[m402-m403-m404-m412-m476-m534]
0,1,5,[s5],[m119-m354-m357-m358-m365]
5,3,3,[s2-s4-s5],[m2-m7-m30]
0,2,15,[s1-s2],[m251-m329-m330-m331-m332-m333-m335-m338-m339-m340-m341-m342-m343-m344-m346]
0,2,4,[s3-s4],[m2-m7-m8-m137]
0,0,3,[],[m155-m165-m617]
0,1,7,[s5],[m2-m19-m21-m24-m65-m71-m123]
349,3,28,[s1-s2-s4],[m61-m151-m153-m243-m251-m329-m330-m331-m332-m333-m334-m335-m336-m337-m338-m339-m340-m341-m342-m343-m344-m345-m485-m628-m629-m630-m631-m632]
0,2,3,[s2-s18],[m2-m7-m331]
0,1,3,[s2],[m125-m141-m168]
225,1,4,[s2],[m66-m204-m442-m532]
473,3,3,[s4-s5-s9],[m468-m534-m633]
