,dataset,#teams,#skills,#experts
0,2,7,[s4-s12],[m17-m116-m792-m824-m931-m932-m933]
0,1,3,[s13],[m338-m378-m797]
0,1,7,[s5],[m844-m846-m847-m848-m850-m934-m935]
0,1,3,[s4],[m17-m562-m936]
0,2,6,[s2-s3],[m132-m133-m134-m192-m216-m217]
0,0,4,[],[m26-m311-m313-m414]
0,4,3,[s1-s4-s7-s16],[m17-m659-m937]
16,1,12,[s16],[m108-m110-m112-m115-m826-m827-m828-m829-m830-m938-m939-m940]
0,2,3,[s3-s6],[m161-m163-m554]
0,0,6,[],[m890-m893-m894-m941-m942-m943]
0,4,3,[s3-s5-s15-s16],[m570-m635-m639]
0,3,8,[s2-s3-s5],[m56-m128-m197-m198-m240-m241-m242-m944]
0,7,6,[s1-s2-s4-s12-s16-s17-s18],[m17-m808-m809-m810-m811-m945]
0,1,4,[s4],[m17-m772-m773-m774]
0,3,3,[s3-s4-s12],[m17-m535-m670]
0,0,3,[],[m667-m891-m946]
0,3,3,[s3-s4-s12],[m179-m315-m523]
0,2,4,[s3-s12],[m17-m947-m948-m949]
0,2,3,[s4-s7],[m668-m669-m950]
0,0,9,[],[m243-m553-m557-m640-m641-m835-m951-m952-m953]
0,0,7,[],[m19-m123-m125-m171-m214-m215-m954]
0,1,3,[s5],[m47-m550-m955]
0,1,21,[s5],[m355-m467-m468-m472-m473-m475-m486-m487-m508-m509-m525-m536-m537-m538-m540-m541-m542-m543-m710-m956-m957]
0,1,5,[s5],[m473-m525-m537-m538-m540]
0,2,6,[s3-s7],[m40-m643-m644-m645-m646-m692]
0,4,3,[s2-s3-s5-s13],[m129-m227-m586]
0,3,6,[s3-s4-s12],[m17-m514-m660-m958-m959-m960]
0,1,5,[s4],[m15-m312-m471-m780-m961]
0,0,4,[],[m19-m120-m121-m214]
0,3,3,[s1-s3-s9],[m118-m157-m158]
0,1,3,[s5],[m17-m179-m523]
0,1,4,[s1],[m7-m152-m154-m770]
0,3,3,[s3-s4-s12],[m17-m23-m962]
0,3,8,[s3-s5-s7],[m40-m61-m533-m644-m646-m922-m963-m964]
21,3,8,[s3-s4-s7],[m110-m114-m115-m826-m827-m828-m829-m830]
16,1,12,[s16],[m108-m110-m112-m115-m826-m827-m828-m829-m830-m938-m939-m940]
196,2,18,[s3-s5],[m45-m58-m391-m411-m831-m832-m833-m895-m897-m965-m966-m967-m968-m969-m970-m971-m972-m973]
17,1,3,[s4],[m14-m315-m656]
25,0,6,[],[m890-m894-m941-m942-m943-m974]
0,3,4,[s2-s5-s8],[m44-m56-m228-m317]
0,2,4,[s3-s16],[m17-m376-m975-m976]
0,1,4,[s1],[m10-m100-m314-m339]
0,2,7,[s1-s4],[m244-m245-m246-m248-m249-m251-m713]
16,1,12,[s16],[m108-m110-m112-m115-m826-m827-m828-m829-m830-m938-m939-m940]
0,7,3,[s2-s3-s7-s8-s9-s16-s17],[m38-m40-m61]
0,2,3,[s3-s4],[m17-m389-m921]
0,11,3,[s1-s2-s3-s4-s5-s6-s7-s8-s9-s13-s16],[m57-m98-m381]
0,1,6,[s3],[m244-m246-m247-m250-m251-m252]
0,2,3,[s3-s5],[m977-m978-m979]
0,0,3,[],[m45-m230-m972]
0,1,16,[s5],[m472-m473-m474-m475-m486-m487-m508-m509-m510-m525-m536-m537-m538-m544-m709-m957]
0,3,4,[s1-s3-s6],[m236-m526-m527-m980]
0,3,3,[s2-s3-s13],[m35-m981-m982]
0,2,6,[s3-s12],[m17-m179-m315-m325-m523-m983]
0,1,4,[s13],[m201-m338-m548-m984]
962,0,5,[],[m985-m986-m987-m988-m989]
0,2,3,[s3-s16],[m668-m669-m950]
0,2,4,[s1-s3],[m135-m136-m138-m990]
23,4,7,[s2-s3-s5-s8],[m991-m992-m993-m994-m995-m996-m997]
0,2,23,[s4-s5],[m355-m472-m473-m474-m475-m486-m506-m510-m525-m536-m537-m538-m539-m540-m542-m710-m870-m956-m957-m998-m999-m1000-m1001]
19,1,3,[s5],[m1002-m1003-m1004]
0,2,3,[s4-s5],[m74-m76-m144]
843,2,5,[s1-s3],[m135-m136-m138-m398-m513]
0,2,3,[s4-s16],[m259-m1005-m1006]
0,2,3,[s1-s4],[m246-m248-m251]
0,1,3,[s6],[m1007-m1008-m1009]
0,1,15,[s5],[m472-m473-m475-m484-m485-m486-m487-m508-m525-m536-m537-m538-m540-m542-m708]
18,0,9,[],[m244-m245-m246-m247-m248-m249-m250-m251-m252]
0,1,6,[s3],[m130-m254-m311-m522-m1010-m1011]
0,3,4,[s4-s5-s8],[m127-m448-m1012-m1013]
0,1,3,[s5],[m886-m938-m940]
0,0,7,[],[m244-m245-m247-m248-m251-m713-m1014]
0,4,4,[s3-s11-s16-s18],[m17-m1015-m1016-m1017]
0,3,3,[s3-s4-s12],[m104-m315-m325]
0,4,4,[s3-s4-s5-s8],[m1018-m1019-m1020-m1021]
0,2,7,[s3-s5],[m392-m393-m395-m396-m397-m419-m488]
0,1,3,[s4],[m315-m316-m523]
0,3,4,[s3-s5-s8],[m210-m382-m383-m994]
0,0,4,[],[m315-m316-m523-m835]
0,2,4,[s4-s12],[m564-m807-m1022-m1023]
0,1,4,[s4],[m113-m889-m938-m1024]
0,1,3,[s4],[m113-m938-m1024]
0,0,3,[],[m312-m892-m1025]
0,1,6,[s4],[m17-m116-m315-m792-m931-m932]
0,3,5,[s3-s4-s13],[m682-m876-m878-m879-m881]
726,1,5,[s4],[m17-m23-m225-m315-m316]
0,1,6,[s13],[m17-m592-m701-m703-m1026-m1027]
31,1,11,[s16],[m108-m110-m112-m115-m826-m827-m828-m829-m830-m939-m1024]
864,2,5,[s3-s16],[m129-m585-m586-m587-m794]
0,0,4,[],[m40-m643-m644-m646]
0,3,3,[s3-s5-s15],[m17-m187-m1028]
0,0,3,[],[m23-m179-m523]
0,2,4,[s3-s4],[m386-m1029-m1030-m1031]
0,1,4,[s12],[m315-m471-m548-m807]
0,2,4,[s4-s12],[m179-m315-m523-m680]
0,1,3,[s6],[m150-m161-m164]
0,1,12,[s16],[m108-m110-m112-m114-m115-m826-m827-m828-m829-m830-m939-m1024]
0,1,14,[s3],[m843-m844-m845-m846-m847-m848-m849-m850-m851-m852-m934-m935-m1032-m1033]
0,4,3,[s3-s4-s5-s12],[m17-m23-m94]
0,3,3,[s3-s4-s12],[m17-m23-m315]
0,2,5,[s3-s7],[m40-m643-m644-m645-m646]
19,1,3,[s5],[m1002-m1003-m1004]
0,1,4,[s4],[m17-m23-m54-m1034]
0,1,9,[s4],[m17-m23-m92-m93-m94-m179-m315-m523-m779]
0,2,3,[s3-s13],[m1035-m1036-m1037]
0,7,18,[s2-s3-s4-s5-s7-s8-s14],[m621-m622-m717-m1038-m1039-m1040-m1041-m1042-m1043-m1044-m1045-m1046-m1047-m1048-m1049-m1050-m1051-m1052]
20,4,3,[s3-s4-s5-s6],[m588-m589-m590]
0,3,3,[s1-s3-s4],[m1053-m1054-m1055]
905,6,5,[s1-s2-s3-s5-s8-s17],[m860-m1038-m1039-m1040-m1042]
0,1,10,[s13],[m23-m617-m618-m619-m620-m696-m697-m699-m1056-m1057]
0,0,4,[],[m244-m245-m246-m251]
0,2,5,[s5-s8],[m17-m24-m60-m672-m1058]
0,6,8,[s2-s3-s4-s5-s8-s12],[m386-m648-m1029-m1031-m1059-m1060-m1061-m1062]
21,3,8,[s3-s4-s7],[m110-m114-m115-m826-m827-m828-m829-m830]
0,2,7,[s3-s5],[m58-m188-m230-m895-m897-m966-m972]
22,0,6,[],[m8-m28-m29-m30-m32-m34]
0,0,4,[],[m65-m66-m69-m73]
0,1,3,[s5],[m311-m313-m778]
0,2,3,[s2-s3],[m26-m45-m303]
0,2,3,[s1-s17],[m668-m669-m946]
0,0,3,[],[m435-m1063-m1064]
0,1,4,[s4],[m1065-m1066-m1067-m1068]
881,3,9,[s3-s16-s18],[m862-m1069-m1070-m1071-m1072-m1073-m1074-m1075-m1076]
0,3,4,[s4-s7-s12],[m17-m40-m645-m646]
23,4,7,[s2-s3-s5-s8],[m991-m992-m993-m994-m995-m996-m997]
0,2,3,[s3-s5],[m50-m76-m148]
24,4,9,[s2-s3-s5-s13],[m682-m684-m687-m876-m877-m878-m879-m880-m881]
0,3,3,[s2-s3-s8],[m1077-m1078-m1079]
12,1,3,[s4],[m477-m478-m479]
980,4,23,[s2-s3-s5-s8],[m584-m1080-m1081-m1082-m1083-m1084-m1085-m1086-m1087-m1088-m1089-m1090-m1091-m1092-m1093-m1094-m1095-m1096-m1097-m1098-m1099-m1100-m1101]
0,4,5,[s2-s3-s5-s8],[m44-m58-m223-m1102-m1103]
0,2,7,[s3-s13],[m17-m23-m321-m523-m799-m1104-m1105]
162,6,12,[s2-s3-s4-s5-s7-s13],[m140-m923-m924-m925-m926-m927-m928-m929-m1106-m1107-m1108-m1109]
0,1,3,[s1],[m657-m1110-m1111]
0,3,3,[s3-s4-s7],[m1112-m1113-m1114]
0,3,3,[s1-s3-s4],[m186-m626-m1115]
25,0,6,[],[m890-m894-m941-m942-m943-m974]
0,1,7,[s4],[m23-m315-m324-m616-m619-m1116-m1117]
0,3,5,[s3-s4-s5],[m985-m986-m988-m989-m1118]
0,1,8,[s5],[m392-m393-m394-m395-m396-m399-m419-m488]
0,1,9,[s16],[m108-m110-m115-m826-m827-m828-m829-m830-m1024]
0,0,6,[],[m553-m557-m559-m640-m641-m835]
0,1,3,[s5],[m471-m1119-m1120]
0,2,10,[s1-s4],[m17-m23-m170-m179-m523-m595-m599-m602-m1121-m1122]
0,2,8,[s3-s5],[m836-m838-m839-m841-m842-m1123-m1124-m1125]
0,0,4,[],[m244-m248-m249-m713]
0,4,3,[s2-s3-s5-s8],[m658-m1126-m1127]
0,2,4,[s3-s5],[m392-m393-m397-m488]
0,0,7,[],[m244-m245-m246-m247-m249-m250-m252]
0,2,4,[s3-s16],[m8-m17-m30-m34]
0,4,8,[s1-s3-s4-s13],[m35-m377-m769-m770-m1104-m1128-m1129-m1130]
0,2,3,[s4-s12],[m17-m315-m1131]
0,1,3,[s4],[m17-m23-m1132]
0,1,5,[s5],[m17-m23-m77-m79-m94]
0,2,3,[s4-s12],[m325-m1063-m1133]
0,1,3,[s4],[m17-m325-m1134]
0,1,7,[s4],[m562-m936-m1022-m1135-m1136-m1137-m1138]
0,3,5,[s2-s3-s14],[m17-m126-m557-m1077-m1102]
404,2,3,[s3-s4],[m17-m315-m316]
458,2,29,[s1-s4],[m298-m1139-m1140-m1141-m1142-m1143-m1144-m1145-m1146-m1147-m1148-m1149-m1150-m1151-m1152-m1153-m1154-m1155-m1156-m1157-m1158-m1159-m1160-m1161-m1162-m1163-m1164-m1165-m1166]
0,2,4,[s3-s4],[m17-m254-m736-m921]
99,5,29,[s1-s3-s4-s5-s16],[m344-m345-m346-m347-m348-m349-m350-m351-m352-m353-m354-m356-m357-m358-m359-m360-m361-m515-m516-m517-m518-m743-m744-m801-m802-m803-m804-m805-m806]
0,4,14,[s2-s3-s5-s8],[m992-m996-m1167-m1168-m1169-m1170-m1171-m1172-m1173-m1174-m1175-m1176-m1177-m1178]
0,3,3,[s3-s5-s8],[m1179-m1180-m1181]
0,2,6,[s3-s4],[m196-m258-m311-m456-m1182-m1183]
0,0,5,[],[m312-m891-m1025-m1184-m1185]
68,1,3,[s5],[m893-m940-m1186]
0,3,9,[s3-s4-s7],[m110-m114-m115-m827-m828-m829-m830-m893-m1186]
0,3,4,[s1-s4-s7],[m17-m829-m893-m1186]
0,2,9,[s1-s4],[m17-m244-m245-m246-m247-m248-m250-m251-m252]
0,4,3,[s3-s4-s7-s12],[m17-m104-m893]
32,3,5,[s3-s7-s8],[m533-m643-m644-m692-m964]
0,0,6,[],[m245-m246-m247-m249-m250-m251]
0,2,4,[s3-s7],[m40-m643-m644-m645]
0,2,3,[s3-s5],[m17-m23-m42]
0,2,9,[s3-s5],[m45-m228-m230-m633-m895-m965-m970-m972-m1187]
461,7,8,[s1-s3-s4-s5-s6-s11-s13],[m13-m17-m23-m94-m227-m376-m1188-m1189]
0,1,7,[s6],[m177-m237-m495-m817-m1190-m1191-m1192]
0,2,7,[s3-s4],[m6-m17-m315-m370-m420-m616-m1023]
0,3,5,[s3-s4-s12],[m17-m23-m54-m220-m325]
89,1,3,[s5],[m829-m893-m1186]
221,2,3,[s1-s4],[m17-m23-m94]
0,1,4,[s3],[m133-m134-m193-m216]
0,4,11,[s1-s3-s4-s5],[m1193-m1194-m1195-m1196-m1197-m1198-m1199-m1200-m1201-m1202-m1203]
52,4,11,[s2-s3-s5-s8],[m306-m322-m1204-m1205-m1206-m1207-m1208-m1209-m1210-m1211-m1212]
0,0,7,[],[m985-m986-m987-m988-m989-m1118-m1213]
0,1,4,[s5],[m148-m886-m893-m1186]
0,2,12,[s5-s6],[m177-m237-m494-m495-m497-m816-m817-m1190-m1191-m1192-m1214-m1215]
38,0,3,[],[m657-m893-m1186]
0,8,6,[s1-s2-s3-s8-s11-s16-s17-s18],[m17-m1015-m1216-m1217-m1218-m1219]
0,1,6,[s4],[m17-m179-m228-m315-m672-m1220]
0,1,3,[s7],[m667-m893-m1186]
0,1,8,[s5],[m472-m525-m537-m538-m1000-m1001-m1221-m1222]
26,2,11,[s3-s13],[m179-m398-m514-m523-m591-m958-m959-m960-m1223-m1224-m1225]
39,0,4,[],[m891-m892-m940-m1024]
0,1,13,[s16],[m108-m110-m112-m115-m826-m827-m828-m829-m830-m893-m939-m940-m1186]
0,3,3,[s2-s3-s5],[m1207-m1209-m1226]
0,3,6,[s3-s4-s7],[m110-m115-m827-m828-m829-m830]
0,0,3,[],[m893-m1186-m1227]
55,1,3,[s4],[m657-m893-m1186]
26,2,11,[s3-s13],[m179-m398-m514-m523-m591-m958-m959-m960-m1223-m1224-m1225]
0,1,4,[s12],[m893-m1186-m1228-m1229]
0,2,5,[s1-s3],[m17-m152-m153-m178-m295]
0,2,6,[s1-s3],[m130-m254-m311-m522-m1010-m1011]
0,1,4,[s4],[m17-m23-m77-m78]
0,1,11,[s13],[m23-m616-m617-m618-m620-m695-m696-m698-m700-m1230-m1231]
0,1,3,[s2],[m1232-m1233-m1234]
0,1,8,[s4],[m480-m481-m482-m483-m489-m490-m1235-m1236]
535,2,3,[s3-s4],[m17-m23-m94]
41,1,11,[s5],[m843-m844-m845-m846-m847-m848-m849-m851-m852-m934-m935]
27,1,4,[s4],[m17-m23-m78-m79]
0,2,6,[s3-s13],[m514-m591-m958-m959-m1224-m1237]
0,1,4,[s5],[m890-m941-m942-m943]
50,2,3,[s4-s7],[m829-m893-m1186]
0,2,3,[s4-s12],[m17-m23-m315]
0,6,3,[s2-s3-s4-s5-s6-s8],[m145-m238-m239]
0,3,6,[s3-s4-s14],[m444-m606-m781-m1238-m1239-m1240]
0,1,4,[s14],[m17-m324-m1117-m1241]
0,5,4,[s1-s3-s4-s6-s12],[m17-m315-m1242-m1243]
0,1,4,[s5],[m393-m397-m419-m488]
0,2,3,[s3-s5],[m445-m791-m1244]
29,0,7,[],[m890-m894-m943-m1184-m1185-m1245-m1246]
0,0,3,[],[m17-m657-m893]
0,7,20,[s1-s2-s3-s8-s11-s16-s17],[m17-m650-m1015-m1016-m1017-m1188-m1216-m1217-m1218-m1219-m1247-m1248-m1249-m1250-m1251-m1252-m1253-m1254-m1255-m1256]
0,1,6,[s3],[m985-m986-m987-m988-m989-m1257]
0,8,3,[s1-s3-s4-s5-s7-s12-s13-s16],[m532-m591-m964]
0,2,9,[s4-s12],[m54-m603-m609-m614-m1258-m1259-m1260-m1261-m1262]
0,3,6,[s1-s4-s5],[m46-m141-m373-m582-m978-m1263]
125,0,27,[],[m263-m264-m265-m266-m267-m268-m269-m270-m271-m272-m273-m274-m275-m276-m277-m278-m279-m280-m281-m283-m284-m286-m287-m288-m289-m290-m292]
0,2,3,[s1-s4],[m17-m54-m1139]
0,4,10,[s3-s4-s5-s13],[m140-m923-m924-m925-m926-m927-m929-m1106-m1107-m1108]
47,3,11,[s3-s5-s13],[m628-m629-m727-m1263-m1264-m1265-m1266-m1267-m1268-m1269-m1270]
0,0,5,[],[m890-m941-m942-m943-m1025]
28,2,10,[s5-s6],[m177-m494-m495-m497-m816-m817-m1190-m1191-m1192-m1215]
28,2,10,[s5-s6],[m177-m494-m495-m497-m816-m817-m1190-m1191-m1192-m1215]
19,1,3,[s5],[m1002-m1003-m1004]
0,5,3,[s2-s3-s5-s8-s14],[m712-m1241-m1271]
0,2,23,[s4-s5],[m467-m468-m485-m506-m507-m510-m525-m537-m538-m539-m540-m708-m864-m865-m868-m871-m873-m1000-m1001-m1272-m1273-m1274-m1275]
186,5,5,[s1-s2-s3-s5-s8],[m1276-m1277-m1278-m1279-m1280]
0,3,8,[s3-s4-s7],[m110-m115-m827-m828-m829-m830-m893-m1186]
28,2,10,[s5-s6],[m177-m494-m495-m497-m816-m817-m1190-m1191-m1192-m1215]
30,2,3,[s3-s4],[m17-m325-m962]
61,1,3,[s7],[m893-m940-m1186]
0,1,13,[s5],[m843-m844-m845-m846-m848-m849-m850-m851-m852-m934-m935-m1032-m1033]
0,3,4,[s3-s4-s6],[m17-m104-m179-m1281]
0,3,7,[s3-s4-s12],[m17-m54-m315-m316-m325-m523-m1282]
0,1,9,[s16],[m110-m112-m115-m827-m828-m829-m830-m939-m1024]
0,3,3,[s3-s4-s5],[m54-m1283-m1284]
0,7,6,[s1-s2-s3-s4-s12-s16-s17],[m17-m220-m562-m936-m1285-m1286]
0,1,5,[s13],[m618-m620-m695-m697-m699]
0,0,4,[],[m1194-m1197-m1198-m1287]
0,1,12,[s5],[m843-m844-m845-m846-m848-m849-m850-m851-m852-m934-m935-m1033]
0,2,3,[s16-s18],[m389-m1150-m1288]
0,3,16,[s4-s5-s16],[m473-m506-m537-m538-m539-m540-m866-m867-m870-m871-m873-m956-m1000-m1001-m1222-m1289]
0,1,3,[s7],[m657-m829-m1227]
0,3,4,[s3-s4-s5],[m1290-m1291-m1292-m1293]
0,2,7,[s5-s8],[m208-m210-m213-m381-m382-m704-m1294]
977,2,25,[s4-s6],[m1007-m1009-m1295-m1296-m1297-m1298-m1299-m1300-m1301-m1302-m1303-m1304-m1305-m1306-m1307-m1308-m1309-m1310-m1311-m1312-m1313-m1314-m1315-m1316-m1317]
0,2,10,[s3-s4],[m365-m1238-m1318-m1319-m1320-m1321-m1322-m1323-m1324-m1325]
0,4,3,[s1-s3-s4-s5],[m103-m776-m1326]
0,6,17,[s2-s3-s5-s8-s14-s16],[m441-m444-m446-m549-m603-m604-m605-m606-m607-m608-m609-m610-m611-m612-m613-m614-m615]
76,1,3,[s12],[m17-m893-m1186]
0,5,11,[s3-s4-s5-s7-s13],[m140-m923-m924-m925-m926-m927-m929-m1106-m1107-m1108-m1109]
0,0,6,[],[m245-m246-m248-m250-m251-m252]
0,7,3,[s2-s3-s4-s5-s6-s8-s13],[m99-m302-m1080]
0,3,23,[s1-s4-s5],[m345-m347-m351-m353-m354-m360-m472-m473-m486-m506-m508-m510-m516-m517-m525-m537-m538-m540-m543-m708-m710-m803-m1272]
0,2,5,[s4-s12],[m17-m54-m792-m824-m931]
0,3,3,[s3-s4-s12],[m54-m315-m603]
393,2,4,[s3-s13],[m752-m757-m758-m767]
0,2,4,[s4-s12],[m17-m818-m1327-m1328]
80,2,3,[s4-s12],[m17-m893-m1186]
0,4,4,[s3-s4-s7-s12],[m657-m893-m937-m1186]
0,1,11,[s16],[m110-m112-m115-m827-m828-m829-m830-m893-m939-m1024-m1186]
0,2,5,[s3-s6],[m1295-m1297-m1298-m1300-m1329]
0,2,19,[s4-s12],[m101-m336-m735-m736-m737-m738-m739-m740-m1330-m1331-m1332-m1333-m1334-m1335-m1336-m1337-m1338-m1339-m1340]
0,1,3,[s5],[m17-m23-m1341]
0,0,5,[],[m985-m986-m988-m989-m1118]
29,0,7,[],[m890-m894-m943-m1184-m1185-m1245-m1246]
30,2,3,[s3-s4],[m17-m325-m962]
0,3,3,[s3-s4-s7],[m114-m893-m1186]
60,1,3,[s4],[m17-m23-m315]
0,2,4,[s3-s4],[m17-m48-m104-m315]
0,2,4,[s3-s13],[m17-m375-m1342-m1343]
0,1,5,[s7],[m17-m39-m40-m644-m658]
0,5,13,[s2-s3-s5-s8-s16],[m579-m785-m1079-m1344-m1345-m1346-m1347-m1348-m1349-m1350-m1351-m1352-m1353]
0,2,3,[s3-s13],[m503-m880-m1354]
0,1,19,[s5],[m468-m472-m473-m474-m475-m484-m486-m487-m506-m507-m508-m525-m537-m538-m540-m708-m709-m957-m1355]
31,1,11,[s16],[m108-m110-m112-m115-m826-m827-m828-m829-m830-m939-m1024]
0,1,4,[s4],[m35-m597-m602-m1356]
0,1,14,[s5],[m472-m473-m474-m475-m484-m486-m487-m525-m537-m538-m540-m709-m957-m1357]
0,2,12,[s4-s5],[m510-m525-m537-m538-m539-m540-m541-m542-m543-m710-m998-m1000]
0,1,5,[s4],[m677-m1319-m1322-m1358-m1359]
230,4,15,[s2-s3-s5-s8],[m992-m996-m1167-m1168-m1169-m1170-m1171-m1172-m1173-m1174-m1175-m1176-m1177-m1360-m1361]
0,2,4,[s4-s12],[m17-m104-m789-m791]
594,2,9,[s3-s13],[m35-m377-m769-m770-m771-m1104-m1129-m1362-m1363]
0,7,3,[s1-s3-s4-s5-s6-s13-s16],[m219-m1035-m1037]
0,3,7,[s3-s5-s10],[m228-m630-m672-m1103-m1220-m1364-m1365]
0,9,3,[s1-s3-s4-s11-s12-s13-s16-s17-s18],[m17-m54-m426]
71,1,3,[s5],[m657-m893-m1186]
0,3,10,[s3-s4-s7],[m110-m114-m115-m827-m828-m829-m830-m889-m893-m1186]
217,2,6,[s4-s16],[m670-m936-m1135-m1137-m1366-m1367]
0,4,3,[s2-s3-s5-s8],[m1368-m1369-m1370]
0,2,3,[s3-s5],[m829-m893-m1186]
0,0,3,[],[m169-m1257-m1371]
0,2,4,[s3-s4],[m17-m23-m94-m104]
0,0,3,[],[m890-m892-m950]
0,1,10,[s14],[m17-m324-m604-m611-m618-m620-m1117-m1241-m1372-m1373]
0,1,19,[s5],[m474-m487-m507-m508-m525-m537-m538-m539-m540-m709-m865-m867-m869-m871-m875-m956-m1000-m1001-m1275]
0,1,4,[s5],[m24-m54-m228-m1365]
0,2,5,[s1-s4],[m245-m246-m249-m251-m713]
0,1,6,[s4],[m220-m564-m1132-m1374-m1375-m1376]
0,1,4,[s4],[m889-m893-m1024-m1186]
0,3,10,[s3-s4-s7],[m108-m110-m114-m115-m827-m828-m829-m830-m893-m1186]
0,3,3,[s3-s16-s18],[m179-m523-m601]
34,0,9,[],[m890-m891-m892-m893-m894-m943-m1186-m1245-m1246]
0,4,4,[s3-s5-s13-s16],[m179-m639-m673-m1377]
0,2,3,[s2-s3],[m657-m893-m1186]
0,1,3,[s1],[m7-m153-m601]
0,4,3,[s1-s3-s5-s13],[m219-m716-m1035]
0,2,3,[s3-s15],[m202-m203-m1378]
0,3,8,[s2-s8-s16],[m342-m1347-m1349-m1353-m1379-m1380-m1381-m1382]
0,3,10,[s3-s5-s13],[m718-m719-m723-m724-m725-m727-m729-m879-m1383-m1384]
0,2,4,[s3-s4],[m17-m23-m424-m1132]
0,1,6,[s5],[m985-m986-m987-m988-m989-m1213]
0,2,3,[s3-s4],[m17-m325-m328]
66,2,3,[s2-s8],[m657-m893-m1186]
0,1,3,[s6],[m526-m528-m530]
0,2,5,[s3-s13],[m377-m769-m770-m771-m1385]
29,0,7,[],[m890-m894-m943-m1184-m1185-m1245-m1246]
0,3,7,[s3-s4-s5],[m793-m1386-m1387-m1388-m1389-m1390-m1391]
0,1,12,[s5],[m473-m485-m544-m868-m874-m1000-m1001-m1221-m1222-m1275-m1392-m1393]
0,2,9,[s3-s13],[m201-m338-m514-m591-m958-m960-m1224-m1394-m1395]
0,2,18,[s3-s5],[m355-m467-m468-m469-m472-m473-m474-m475-m484-m485-m486-m525-m537-m538-m540-m544-m1272-m1357]
0,3,9,[s1-s5-s13],[m204-m627-m701-m726-m1283-m1373-m1396-m1397-m1398]
0,0,8,[],[m244-m245-m246-m248-m249-m250-m251-m252]
0,4,4,[s2-s3-s5-s8],[m1399-m1400-m1401-m1402]
35,0,5,[],[m890-m894-m943-m1245-m1246]
53,1,3,[s7],[m829-m893-m1186]
29,0,7,[],[m890-m894-m943-m1184-m1185-m1245-m1246]
0,0,3,[],[m1238-m1240-m1403]
0,1,3,[s5],[m17-m160-m1404]
32,3,5,[s3-s7-s8],[m533-m643-m644-m692-m964]
0,4,17,[s1-s3-s4-s5],[m308-m691-m1405-m1406-m1407-m1408-m1409-m1410-m1411-m1412-m1413-m1414-m1415-m1416-m1417-m1418-m1419]
0,2,5,[s3-s5],[m129-m585-m586-m587-m794]
0,3,7,[s3-s5-s6],[m1359-m1420-m1421-m1422-m1423-m1424-m1425]
0,0,3,[],[m682-m1426-m1427]
0,1,11,[s5],[m843-m844-m845-m846-m847-m848-m849-m850-m887-m935-m1032]
0,3,4,[s3-s4-s5],[m17-m42-m179-m523]
81,1,3,[s7],[m657-m893-m1186]
33,1,4,[s1],[m12-m175-m178-m313]
0,0,4,[],[m565-m656-m1428-m1429]
0,0,6,[],[m244-m245-m246-m248-m251-m252]
995,4,3,[s3-s4-s5-s8],[m391-m833-m834]
0,2,6,[s3-s5],[m880-m987-m989-m1118-m1257-m1430]
0,3,3,[s4-s12-s16],[m17-m827-m1327]
0,2,4,[s3-s4],[m889-m893-m940-m1186]
0,2,3,[s1-s17],[m552-m1431-m1432]
0,2,3,[s4-s7],[m17-m23-m1341]
0,0,3,[],[m891-m892-m1024]
34,0,9,[],[m890-m891-m892-m893-m894-m943-m1186-m1245-m1246]
0,1,11,[s4],[m17-m116-m315-m792-m824-m931-m932-m933-m1367-m1433-m1434]
35,0,5,[],[m890-m894-m943-m1245-m1246]
0,4,3,[s3-s4-s5-s6],[m500-m685-m1191]
0,2,3,[s3-s5],[m1420-m1425-m1435]
0,5,16,[s2-s3-s5-s8-s16],[m318-m319-m524-m859-m1420-m1436-m1437-m1438-m1439-m1440-m1441-m1442-m1443-m1444-m1445-m1446]
0,3,6,[s2-s3-s13],[m9-m380-m981-m984-m1264-m1447]
0,4,4,[s3-s4-s5-s12],[m17-m654-m887-m1448]
0,1,11,[s16],[m108-m110-m112-m115-m826-m827-m828-m829-m830-m939-m940]
36,2,6,[s3-s7],[m40-m533-m643-m645-m658-m659]
19,1,3,[s5],[m1002-m1003-m1004]
37,6,30,[s1-s3-s4-s12-s13-s16],[m263-m264-m265-m266-m267-m268-m269-m270-m271-m272-m273-m274-m275-m276-m277-m278-m279-m280-m281-m282-m283-m284-m285-m286-m287-m288-m289-m290-m291-m292]
0,2,4,[s4-s5],[m17-m54-m1449-m1450]
0,2,6,[s3-s4],[m17-m23-m104-m315-m316-m1451]
0,0,9,[],[m667-m890-m893-m946-m950-m974-m1025-m1186-m1452]
418,1,13,[s4],[m17-m35-m179-m523-m595-m596-m597-m598-m602-m676-m1453-m1454-m1455]
38,0,3,[],[m657-m893-m1186]
22,0,6,[],[m8-m28-m29-m30-m32-m34]
28,2,10,[s5-s6],[m177-m494-m495-m497-m816-m817-m1190-m1191-m1192-m1215]
935,4,5,[s3-s4-s5-s13],[m624-m728-m1283-m1354-m1456]
0,1,4,[s5],[m20-m25-m410-m492]
0,7,13,[s1-s2-s3-s5-s8-s13-s16],[m493-m732-m1179-m1180-m1181-m1457-m1458-m1459-m1460-m1461-m1462-m1463-m1464]
0,1,4,[s7],[m657-m658-m893-m1186]
19,1,3,[s5],[m1002-m1003-m1004]
127,4,3,[s2-s3-s5-s9],[m259-m1006-m1465]
0,2,3,[s3-s4],[m17-m179-m1134]
0,1,4,[s4],[m1323-m1325-m1466-m1467]
