,dataset,#teams,#skills,#experts
0,1,3,[s7],[m87-m88-m173]
0,2,7,[s1-s2],[m183-m252-m253-m254-m255-m256-m257]
0,1,4,[s5],[m17-m19-m125-m246]
0,2,3,[s2-s18],[m2-m4-m12]
0,3,4,[s4-s5-s12],[m2-m9-m283-m285]
0,2,3,[s4-s9],[m9-m96-m284]
0,15,3,[s1-s2-s3-s4-s5-s6-s7-s8-s10-s11-s12-s15-s16-s17-s19],[m4-m19-m22]
0,3,6,[s4-s5-s16],[m119-m120-m135-m150-m231-m349]
0,2,15,[s1-s2],[m2-m183-m252-m253-m254-m255-m256-m261-m262-m263-m264-m265-m266-m267-m269]
0,6,8,[s1-s4-s5-s9-s15-s17],[m380-m381-m382-m419-m475-m476-m477-m478]
0,1,3,[s2],[m2-m9-m162]
0,3,4,[s2-s4-s17],[m2-m7-m85-m346]
0,1,8,[s5],[m78-m215-m277-m279-m280-m281-m288-m294]
0,2,3,[s2-s4],[m2-m85-m194]
0,1,3,[s5],[m2-m18-m28]
0,3,3,[s2-s5-s6],[m2-m8-m77]
0,4,4,[s2-s4-s5-s18],[m2-m8-m9-m28]
0,1,14,[s5],[m78-m153-m154-m213-m216-m242-m277-m279-m281-m288-m289-m294-m295-m334]
0,1,4,[s5],[m78-m216-m279-m294]
0,2,3,[s1-s4],[m2-m7-m166]
0,3,3,[s2-s3-s4],[m7-m52-m60]
0,3,4,[s2-s4-s18],[m8-m9-m85-m96]
0,2,4,[s2-s18],[m202-m402-m409-m410]
0,3,4,[s2-s4-s5],[m9-m137-m283-m285]
0,3,3,[s1-s2-s4],[m2-m9-m136]
0,3,3,[s5-s15-s16],[m132-m133-m340]
0,5,4,[s4-s5-s6-s10-s11],[m2-m58-m99-m343]
0,1,4,[s9],[m184-m209-m210-m211]
0,3,6,[s2-s4-s18],[m2-m8-m9-m62-m422-m479]
0,4,3,[s1-s2-s4-s9],[m2-m9-m251]
0,3,4,[s2-s4-s18],[m2-m84-m86-m480]
0,2,12,[s1-s2],[m183-m252-m253-m254-m255-m256-m261-m262-m263-m264-m265-m267]
0,3,3,[s2-s4-s18],[m2-m7-m9]
0,2,5,[s4-s5],[m9-m136-m137-m138-m385]
0,1,3,[s2],[m164-m171-m481]
0,6,6,[s1-s2-s11-s12-s15-s16],[m2-m85-m146-m482-m483-m484]
0,3,6,[s2-s4-s18],[m2-m7-m8-m9-m84-m96]
0,4,3,[s1-s2-s4-s5],[m74-m81-m97]
0,1,5,[s2],[m2-m7-m55-m81-m167]
0,3,5,[s2-s4-s9],[m59-m415-m420-m421-m485]
0,4,6,[s4-s11-s15-s16],[m462-m464-m466-m473-m474-m486]
0,1,3,[s2],[m172-m353-m487]
0,2,6,[s4-s15],[m466-m472-m473-m486-m488-m489]
0,3,3,[s2-s4-s5],[m2-m8-m9]
0,2,3,[s3-s11],[m2-m100-m127]
0,5,5,[s2-s11-s12-s15-s16],[m142-m143-m145-m198-m199]
0,6,5,[s1-s2-s11-s13-s15-s16],[m459-m460-m483-m490-m491]
0,3,3,[s4-s6-s11],[m2-m7-m52]
0,4,7,[s4-s5-s9-s15],[m380-m381-m382-m475-m476-m477-m478]
0,3,3,[s2-s4-s9],[m2-m7-m52]
0,3,3,[s1-s2-s4],[m2-m7-m99]
0,2,4,[s4-s5],[m78-m277-m280-m281]
0,12,3,[s1-s2-s3-s4-s5-s8-s9-s10-s11-s13-s15-s16],[m94-m133-m211]
0,1,3,[s2],[m2-m490-m492]
0,1,3,[s5],[m2-m23-m493]
0,4,3,[s1-s2-s4-s5],[m81-m97-m117]
0,1,3,[s2],[m4-m57-m98]
0,4,9,[s4-s5-s9-s15],[m380-m381-m382-m419-m475-m476-m477-m478-m494]
0,4,3,[s2-s4-s7-s11],[m2-m87-m88]
0,3,3,[s2-s4-s18],[m2-m144-m174]
0,3,8,[s2-s4-s18],[m8-m9-m52-m58-m84-m85-m86-m422]
0,5,3,[s4-s5-s13-s15-s16],[m444-m445-m495]
0,1,5,[s5],[m23-m111-m383-m389-m390]
0,1,18,[s5],[m78-m153-m216-m240-m241-m242-m277-m281-m294-m295-m297-m355-m433-m496-m497-m498-m499-m500]
0,1,4,[s2],[m2-m84-m132-m232]
0,1,4,[s5],[m153-m154-m278-m287]
0,3,5,[s4-s5-s9],[m380-m381-m382-m477-m478]
0,4,6,[s4-s5-s15-s16],[m101-m103-m104-m105-m149-m152]
0,2,3,[s6-s11],[m2-m7-m99]
0,2,3,[s1-s5],[m339-m501-m502]
0,3,3,[s2-s4-s18],[m2-m7-m85]
0,1,3,[s4],[m2-m23-m197]
0,3,15,[s1-s4-s5],[m125-m320-m321-m322-m323-m324-m325-m326-m327-m328-m329-m330-m331-m332-m333]
0,2,3,[s2-s3],[m2-m7-m60]
0,1,3,[s4],[m473-m474-m486]
0,2,6,[s2-s4],[m2-m147-m337-m356-m406-m503]
0,1,5,[s5],[m24-m25-m26-m27-m33]
0,3,4,[s2-s4-s18],[m357-m425-m430-m431]
0,1,3,[s2],[m2-m62-m86]
0,3,4,[s4-s6-s11],[m2-m7-m52-m96]
0,4,12,[s1-s2-s4-s5],[m320-m321-m323-m324-m325-m326-m327-m328-m329-m330-m331-m333]
0,6,4,[s1-s2-s4-s11-s13-s18],[m2-m8-m9-m84]
0,2,4,[s4-s9],[m223-m385-m437-m448]
0,1,5,[s2],[m34-m83-m147-m356-m406]
0,1,3,[s5],[m2-m317-m493]
0,6,3,[s1-s2-s4-s5-s9-s11],[m29-m30-m223]
0,3,3,[s1-s2-s4],[m19-m182-m347]
0,1,3,[s5],[m2-m28-m96]
0,4,4,[s1-s2-s4-s9],[m2-m9-m251-m480]
0,2,3,[s4-s11],[m2-m62-m173]
0,3,14,[s2-s4-s5],[m78-m153-m216-m240-m241-m242-m277-m278-m281-m287-m294-m334-m496-m498]
0,1,8,[s10],[m2-m83-m226-m342-m356-m403-m406-m407]
0,1,3,[s12],[m450-m504-m505]
0,1,4,[s1],[m2-m7-m62-m182]
0,5,3,[s1-s2-s4-s11-s15],[m33-m506-m507]
0,2,3,[s3-s4],[m12-m118-m165]
0,2,4,[s4-s5],[m2-m7-m10-m28]
0,2,3,[s2-s4],[m2-m19-m347]
0,2,3,[s1-s2],[m3-m95-m109]
0,2,4,[s4-s5],[m2-m8-m9-m23]
0,1,4,[s2],[m72-m236-m245-m356]
0,5,3,[s4-s5-s7-s16-s19],[m2-m7-m116]
0,1,3,[s2],[m2-m7-m96]
0,3,7,[s4-s5-s15],[m120-m122-m131-m133-m231-m340-m341]
0,1,3,[s3],[m8-m9-m483]
0,4,7,[s1-s2-s4-s9],[m29-m30-m31-m223-m291-m508-m509]
0,1,6,[s5],[m78-m277-m280-m281-m286-m294]
0,1,21,[s5],[m78-m216-m240-m241-m242-m277-m278-m280-m281-m286-m288-m290-m294-m297-m344-m354-m355-m433-m496-m497-m510]
0,3,5,[s2-s4-s5],[m8-m9-m204-m205-m222]
0,1,6,[s2],[m4-m16-m83-m176-m238-m245]
0,1,3,[s5],[m2-m7-m52]
0,5,12,[s2-s4-s11-s12-s15],[m33-m142-m143-m145-m199-m200-m246-m272-m273-m274-m275-m384]
0,2,6,[s15-s16],[m119-m131-m135-m197-m300-m341]
0,3,3,[s2-s4-s11],[m2-m7-m62]
0,1,6,[s5],[m321-m322-m323-m331-m389-m432]
0,1,5,[s5],[m78-m277-m280-m281-m288]
0,2,15,[s1-s2],[m183-m252-m253-m254-m255-m256-m258-m261-m262-m263-m264-m265-m266-m267-m269]
0,2,4,[s3-s4],[m2-m7-m8-m96]
0,1,7,[s5],[m2-m18-m20-m23-m54-m58-m82]
0,3,28,[s1-s2-s4],[m53-m110-m112-m175-m183-m252-m253-m254-m255-m256-m257-m258-m259-m260-m261-m262-m263-m264-m265-m266-m267-m268-m394-m511-m512-m513-m514-m515]
0,2,3,[s2-s18],[m2-m7-m254]
0,1,3,[s2],[m84-m100-m127]
0,1,4,[s2],[m55-m161-m357-m430]
0,3,3,[s4-s5-s9],[m381-m432-m516]
0,3,9,[s2-s4-s12],[m63-m64-m68-m69-m436-m517-m518-m519-m520]
0,1,3,[s2],[m86-m171-m335]
0,1,11,[s5],[m501-m502-m521-m522-m523-m524-m525-m526-m527-m528-m529]
0,1,3,[s2],[m86-m357-m430]
0,2,4,[s4-s9],[m9-m95-m283-m387]
0,2,3,[s4-s5],[m310-m311-m495]
0,1,3,[s2],[m2-m7-m198]
0,2,4,[s2-s18],[m2-m7-m86-m300]
0,3,4,[s2-s4-s18],[m2-m7-m52-m86]
0,2,18,[s2-s5],[m78-m214-m216-m240-m241-m242-m286-m287-m290-m294-m434-m435-m497-m510-m530-m531-m532-m533]
0,4,5,[s4-s5-s9-s15],[m380-m381-m382-m477-m478]
0,2,3,[s2-s4],[m2-m7-m534]
0,2,3,[s4-s5],[m10-m336-m449]
0,3,8,[s2-s4-s12],[m64-m68-m69-m436-m517-m518-m519-m520]
0,2,3,[s1-s2],[m180-m181-m319]
0,2,4,[s1-s2],[m2-m7-m52-m536]
0,1,3,[s11],[m2-m77-m537]
0,2,5,[s2-s18],[m2-m357-m425-m430-m431]
0,1,7,[s5],[m501-m502-m523-m524-m526-m528-m538]
0,1,3,[s2],[m2-m458-m490]
0,4,3,[s1-s2-s11-s12],[m2-m130-m459]
0,1,12,[s11],[m63-m64-m66-m69-m436-m504-m505-m517-m518-m519-m520-m539]
0,3,3,[s2-s4-s18],[m8-m9-m86]
0,1,15,[s5],[m78-m153-m154-m213-m216-m240-m242-m277-m279-m281-m288-m289-m294-m295-m334]
0,1,5,[s5],[m216-m240-m242-m277-m294]
0,3,4,[s2-s4-s18],[m2-m54-m291-m541]
0,1,3,[s5],[m2-m8-m9]
0,1,3,[s1],[m109-m110-m210]
0,3,3,[s2-s4-s18],[m2-m7-m194]
0,2,6,[s4-s5],[m163-m317-m428-m493-m542-m543]
0,1,3,[s2],[m86-m94-m171]
0,2,4,[s1-s2],[m178-m179-m180-m319]
0,2,3,[s2-s4],[m2-m251-m536]
0,1,3,[s4],[m178-m180-m181]
0,1,12,[s5],[m78-m216-m240-m277-m278-m279-m281-m288-m289-m290-m294-m344]
0,2,6,[s4-s18],[m2-m8-m9-m85-m86-m378]
0,1,3,[s9],[m29-m30-m448]
0,4,3,[s4-s5-s15-s16],[m102-m104-m105]
0,2,18,[s2-s5],[m78-m213-m216-m240-m241-m242-m277-m278-m279-m281-m286-m290-m294-m297-m334-m355-m433-m496]
0,1,11,[s5],[m78-m215-m216-m240-m242-m277-m279-m280-m281-m288-m294]
0,1,3,[s4],[m91-m182-m185]
0,1,3,[s5],[m449-m504-m505]
0,4,3,[s4-s6-s8-s11],[m2-m439-m544]
0,3,3,[s2-s4-s18],[m62-m85-m86]
0,1,3,[s2],[m8-m84-m86]
0,3,3,[s4-s5-s16],[m120-m131-m206]
0,2,3,[s2-s18],[m98-m426-m482]
0,1,3,[s2],[m67-m504-m545]
0,1,5,[s2],[m2-m86-m425-m430-m431]
0,3,4,[s2-s4-s9],[m380-m381-m477-m478]
0,1,5,[s2],[m2-m7-m84-m86-m100]
0,1,11,[s11],[m63-m64-m66-m69-m436-m517-m518-m519-m520-m539-m545]
0,1,3,[s18],[m86-m161-m426]
0,2,4,[s2-s18],[m8-m9-m86-m335]
0,1,12,[s11],[m63-m64-m66-m68-m69-m436-m517-m518-m519-m520-m539-m545]
0,1,12,[s4],[m501-m502-m521-m522-m523-m524-m525-m526-m527-m528-m529-m538]
0,4,3,[s2-s4-s5-s18],[m2-m7-m52]
0,3,3,[s2-s4-s18],[m2-m7-m86]
0,1,9,[s2],[m2-m7-m8-m9-m52-m57-m58-m86-m422]
0,3,3,[s1-s2-s4],[m376-m546-m547]
0,6,5,[s1-s4-s5-s13-s15-s16],[m35-m444-m445-m446-m495]
0,1,6,[s9],[m7-m147-m337-m405-m406-m407]
0,6,6,[s2-s4-s5-s15-s16-s18],[m72-m236-m238-m243-m244-m363]
0,4,6,[s4-s5-s9-s15],[m380-m381-m382-m476-m477-m478]
0,2,4,[s4-s9],[m2-m7-m8-m432]
0,1,5,[s2],[m7-m83-m86-m147-m356]
0,1,9,[s11],[m63-m64-m69-m436-m517-m518-m519-m520-m545]
0,1,3,[s5],[m161-m461-m548]
0,2,7,[s1-s2],[m2-m7-m8-m9-m398-m402-m549]
0,2,3,[s2-s5],[m2-m80-m115]
0,2,3,[s4-s11],[m2-m24-m27]
0,4,4,[s1-s2-s4-s9],[m184-m209-m210-m211]
0,1,3,[s2],[m2-m7-m550]
0,1,4,[s5],[m2-m7-m52-m166]
0,2,3,[s2-s18],[m85-m492-m551]
0,1,3,[s2],[m2-m85-m126]
0,1,6,[s2],[m353-m458-m482-m490-m552-m553]
0,2,3,[s2-s4],[m2-m84-m86]
0,2,22,[s1-s2],[m364-m554-m555-m556-m557-m558-m559-m560-m561-m562-m563-m564-m565-m566-m567-m568-m569-m570-m571-m572-m573-m574]
0,2,4,[s2-s4],[m2-m91-m420-m536]
0,4,7,[s4-s5-s15-s16],[m101-m103-m104-m105-m149-m152-m575]
0,2,5,[s1-s2],[m178-m179-m180-m181-m319]
0,2,3,[s1-s2],[m2-m62-m182]
0,4,3,[s1-s2-s4-s9],[m29-m30-m31]
0,1,3,[s9],[m337-m406-m407]
0,2,5,[s1-s2],[m2-m178-m179-m180-m181]
0,2,3,[s1-s4],[m2-m109-m184]
0,2,19,[s2-s11],[m140-m141-m142-m143-m145-m199-m200-m246-m271-m272-m273-m274-m275-m276-m384-m391-m392-m393-m576]
0,2,8,[s4-s18],[m55-m63-m65-m67-m68-m75-m449-m450]
0,3,3,[s1-s2-s12],[m2-m436-m504]
0,2,3,[s4-s9],[m2-m7-m548]
0,3,3,[s2-s4-s18],[m2-m270-m577]
0,3,3,[s2-s4-s12],[m2-m7-m33]
0,5,14,[s4-s5-s9-s15-s16],[m35-m36-m37-m38-m39-m41-m42-m43-m45-m46-m47-m48-m49-m447]
0,1,5,[s2],[m7-m81-m84-m86-m577]
0,3,4,[s2-s4-s18],[m2-m7-m52-m347]
0,6,3,[s1-s2-s4-s9-s11-s14],[m2-m8-m578]
0,3,5,[s2-s4-s5],[m2-m8-m9-m28-m86]
0,1,12,[s11],[m63-m64-m66-m68-m69-m436-m505-m517-m518-m519-m520-m539]
0,3,3,[s2-s4-s9],[m138-m381-m512]
0,2,3,[s4-s9],[m184-m195-m399]
0,1,12,[s5],[m78-m154-m216-m240-m242-m277-m278-m279-m280-m281-m294-m297]
0,2,3,[s2-s3],[m2-m7-m52]
0,3,3,[s2-s5-s16],[m127-m458-m579]
0,2,13,[s2-s5],[m78-m216-m240-m242-m277-m279-m281-m286-m288-m289-m294-m344-m355]
0,4,4,[s2-s4-s5-s18],[m2-m229-m356-m580]
0,1,9,[s12],[m2-m64-m68-m69-m436-m517-m518-m519-m520]
0,3,3,[s2-s4-s5],[m336-m471-m581]
0,4,3,[s2-s4-s5-s18],[m2-m7-m80]
0,2,3,[s5-s16],[m120-m134-m225]
0,1,3,[s5],[m201-m203-m204]
0,2,4,[s4-s9],[m7-m117-m212-m582]
0,1,3,[s1],[m2-m7-m52]
0,3,3,[s1-s4-s13],[m2-m96-m130]
0,1,10,[s5],[m501-m502-m521-m522-m523-m524-m525-m527-m529-m538]
0,4,3,[s2-s4-s10-s18],[m84-m86-m577]
0,3,6,[s2-s4-s12],[m63-m65-m67-m68-m75-m450]
0,1,4,[s1],[m436-m449-m504-m545]
0,1,3,[s11],[m2-m7-m345]
0,2,4,[s2-s18],[m2-m84-m86-m335]
0,6,3,[s4-s5-s10-s14-s15-s16],[m2-m7-m127]
0,1,6,[s2],[m83-m167-m356-m405-m406-m407]
0,2,5,[s4-s9],[m578-m583-m584-m585-m586]
0,2,3,[s3-s4],[m136-m177-m282]
0,4,3,[s1-s2-s4-s5],[m7-m8-m9]
0,2,3,[s4-s11],[m2-m7-m52]
0,2,4,[s2-s4],[m2-m7-m84-m335]
0,1,4,[s2],[m2-m62-m86-m325]
0,3,5,[s4-s5-s14],[m2-m7-m115-m247-m323]
0,3,9,[s2-s4-s12],[m64-m68-m69-m436-m505-m517-m518-m519-m520]
0,2,7,[s4-s5],[m9-m113-m136-m138-m283-m284-m285]
0,2,5,[s4-s9],[m2-m7-m337-m405-m413]
0,3,4,[s1-s2-s4],[m3-m4-m5-m6]
0,2,3,[s1-s2],[m178-m180-m319]
0,1,11,[s11],[m63-m64-m66-m69-m436-m505-m517-m518-m519-m520-m539]
0,2,3,[s2-s18],[m2-m96-m336]
0,6,3,[s4-s5-s11-s12-s15-s16],[m127-m336-m471]
0,2,9,[s11-s16],[m348-m452-m453-m462-m463-m464-m587-m588-m589]
0,2,3,[s2-s4],[m2-m137-m408]
0,2,4,[s2-s4],[m2-m7-m62-m300]
0,3,5,[s2-s4-s18],[m2-m7-m98-m426-m482]
0,2,4,[s4-s9],[m19-m82-m382-m388]
0,5,6,[s1-s2-s4-s11-s18],[m2-m85-m130-m482-m590-m591]
0,3,4,[s1-s2-s15],[m2-m5-m109-m412]
0,2,5,[s4-s5],[m24-m25-m26-m27-m211]
0,3,3,[s1-s5-s12],[m65-m68-m75]
0,8,11,[s1-s2-s4-s5-s9-s11-s15-s16],[m170-m217-m218-m219-m220-m221-m226-m228-m230-m338-m339]
0,1,4,[s2],[m2-m7-m12-m550]
0,3,3,[s1-s2-s4],[m5-m6-m540]
0,1,5,[s4],[m24-m25-m26-m27-m33]
0,2,15,[s4-s5],[m78-m153-m154-m213-m215-m216-m240-m242-m277-m279-m280-m281-m289-m294-m354]
0,1,4,[s5],[m2-m7-m52-m115]
0,6,9,[s2-s4-s5-s11-s15-s16],[m452-m463-m465-m587-m588-m589-m593-m594-m595]
0,2,6,[s4-s12],[m2-m9-m138-m282-m284-m387]
0,2,4,[s1-s2],[m178-m180-m181-m319]
0,4,17,[s4-s5-s15-s16],[m301-m302-m303-m304-m305-m306-m307-m308-m309-m310-m311-m312-m313-m315-m316-m495-m596]
0,1,3,[s2],[m2-m100-m482]
0,2,3,[s2-s4],[m2-m9-m62]
0,3,5,[s2-s4-s18],[m2-m7-m52-m86-m96]
0,2,5,[s4-s11],[m2-m24-m25-m27-m169]
0,8,4,[s1-s2-s3-s4-s7-s10-s11-s18],[m87-m88-m89-m90]
0,2,3,[s2-s4],[m84-m85-m86]
0,1,4,[s2],[m2-m85-m98-m238]
0,1,8,[s5],[m78-m153-m154-m216-m240-m277-m279-m294]
0,2,3,[s4-s9],[m2-m7-m299]
0,3,4,[s2-s4-s12],[m2-m7-m33-m96]
0,2,3,[s2-s4],[m127-m174-m318]
0,1,3,[s1],[m1-m3-m194]
0,1,7,[s9],[m7-m337-m356-m405-m406-m407-m413]
0,5,3,[s2-s4-s7-s11-s18],[m2-m9-m62]
0,3,4,[s5-s11-s15],[m464-m466-m474-m598]
0,2,4,[s2-s18],[m2-m62-m84-m86]
0,9,6,[s1-s2-s4-s6-s11-s13-s15-s16-s18],[m2-m353-m458-m490-m491-m591]
0,3,4,[s4-s9-s15],[m184-m209-m210-m211]
0,5,16,[s4-s5-s11-s15-s16],[m301-m302-m303-m304-m305-m306-m307-m308-m309-m310-m311-m312-m313-m314-m315-m316]
0,3,12,[s1-s2-s4],[m110-m183-m252-m253-m254-m255-m256-m257-m258-m259-m260-m261]
0,1,9,[s4],[m29-m31-m196-m223-m291-m437-m448-m508-m599]
0,3,3,[s2-s3-s4],[m62-m251-m536]
0,3,5,[s1-s2-s4],[m2-m178-m179-m180-m181]
0,2,4,[s4-s9],[m184-m195-m399-m548]
0,4,7,[s1-s2-s4-s5],[m320-m321-m323-m324-m325-m326-m432]
0,2,4,[s2-s3],[m2-m7-m96-m412]
0,1,5,[s9],[m7-m337-m405-m406-m407]
0,3,24,[s1-s2-s4],[m2-m7-m53-m110-m112-m175-m183-m252-m253-m254-m255-m256-m257-m258-m259-m260-m261-m262-m263-m264-m265-m394-m511-m512]
0,1,16,[s5],[m78-m153-m154-m213-m216-m240-m242-m277-m278-m279-m280-m281-m288-m290-m294-m334]
0,4,3,[s2-s4-s5-s9],[m385-m419-m475]
0,3,6,[s2-s5-s18],[m2-m7-m52-m81-m86-m112]
0,1,7,[s5],[m78-m216-m240-m242-m277-m281-m294]
0,1,3,[s2],[m2-m251-m536]
0,3,3,[s2-s6-s18],[m2-m168-m251]
0,2,3,[s4-s9],[m2-m9-m96]
0,3,5,[s11-s15-s16],[m424-m452-m466-m588-m600]
0,1,3,[s5],[m436-m449-m504]
0,1,6,[s5],[m7-m78-m214-m281-m435-m498]
0,3,5,[s2-s4-s18],[m2-m7-m84-m86-m548]
0,2,11,[s2-s5],[m364-m555-m557-m561-m562-m563-m564-m567-m568-m569-m574]
0,2,3,[s2-s18],[m2-m85-m86]
0,2,4,[s4-s16],[m107-m132-m206-m225]
0,2,3,[s9-s14],[m2-m7-m582]
0,1,3,[s2],[m8-m9-m86]
0,6,3,[s2-s4-s5-s9-s10-s18],[m2-m7-m52]
0,3,3,[s2-s3-s4],[m2-m8-m62]
0,1,3,[s3],[m118-m177-m336]
0,3,3,[s1-s2-s4],[m2-m7-m100]
0,2,3,[s4-s5],[m2-m10-m511]
0,4,3,[s4-s5-s15-s16],[m207-m208-m424]
0,2,3,[s2-s4],[m84-m86-m422]
0,1,3,[s16],[m101-m105-m133]
0,4,8,[s4-s5-s15-s16],[m101-m103-m104-m105-m120-m121-m149-m152]
0,1,12,[s11],[m63-m64-m66-m69-m436-m504-m517-m518-m519-m520-m539-m545]
0,1,6,[s5],[m18-m20-m82-m201-m202-m203]
0,3,4,[s2-s4-s18],[m2-m62-m85-m86]
0,1,3,[s3],[m7-m128-m601]
0,1,9,[s5],[m78-m216-m240-m277-m279-m281-m289-m294-m355]
0,3,5,[s4-s5-s16],[m454-m455-m457-m602-m603]
0,3,5,[s1-s4-s13],[m2-m24-m25-m26-m27]
0,1,3,[s5],[m2-m23-m127]
0,2,7,[s4-s10],[m2-m7-m226-m227-m296-m403-m404]
0,3,16,[s2-s4-s5],[m78-m154-m215-m216-m277-m279-m280-m281-m286-m287-m288-m289-m290-m294-m354-m433]
0,2,3,[s2-s4],[m2-m52-m166]
0,2,3,[s4-s5],[m2-m28-m127]
0,1,10,[s5],[m78-m153-m216-m240-m242-m277-m278-m281-m287-m294]
0,1,7,[s5],[m23-m96-m111-m163-m383-m388-m389]
0,1,12,[s5],[m501-m502-m521-m522-m523-m524-m525-m526-m527-m528-m529-m538]
0,3,3,[s2-s4-s5],[m2-m62-m86]
0,2,3,[s1-s4],[m2-m7-m52]
0,2,14,[s2-s5],[m78-m153-m215-m216-m240-m242-m277-m278-m279-m280-m281-m288-m290-m344]
0,1,14,[s5],[m78-m153-m154-m213-m216-m240-m241-m242-m277-m281-m287-m290-m294-m354]
0,2,4,[s1-s2],[m179-m180-m181-m319]
0,3,5,[s2-s4-s5],[m8-m9-m28-m59-m86]
0,3,5,[s2-s4-s18],[m8-m9-m84-m86-m96]
0,4,3,[s4-s5-s15-s16],[m134-m150-m225]
0,3,3,[s2-s4-s5],[m2-m128-m601]
0,1,4,[s5],[m216-m240-m278-m344]
0,3,10,[s2-s4-s12],[m63-m64-m68-m69-m436-m504-m517-m518-m519-m520]
0,1,3,[s1],[m4-m6-m56]
0,3,4,[s2-s4-s5],[m2-m128-m201-m601]
0,1,3,[s11],[m2-m7-m96]
0,4,3,[s2-s4-s11-s18],[m2-m7-m345]
0,2,5,[s4-s9],[m2-m9-m284-m387-m475]
0,2,3,[s2-s18],[m2-m7-m548]
0,1,3,[s4],[m2-m171-m245]
0,2,3,[s2-s4],[m2-m7-m62]
0,3,5,[s4-s9-s15],[m184-m209-m210-m211-m212]
0,2,3,[s2-s11],[m33-m234-m506]
0,2,3,[s5-s16],[m2-m23-m428]
0,2,5,[s2-s4],[m7-m8-m9-m85-m86]
0,1,3,[s12],[m2-m130-m336]
0,2,3,[s2-s14],[m2-m8-m9]
0,1,3,[s2],[m2-m7-m86]
0,3,14,[s2-s4-s5],[m78-m216-m277-m279-m280-m281-m286-m288-m289-m290-m294-m354-m355-m433]
0,1,7,[s2],[m2-m8-m9-m85-m184-m195-m399]
0,1,3,[s1],[m7-m8-m110]
0,2,3,[s2-s4],[m32-m84-m86]
0,3,3,[s2-s4-s5],[m2-m7-m52]
0,3,3,[s2-s4-s5],[m74-m81-m97]
0,3,5,[s1-s2-s4],[m2-m7-m52-m325-m547]
0,3,3,[s4-s5-s15],[m2-m23-m127]
0,6,17,[s2-s4-s5-s10-s15-s16],[m35-m36-m37-m39-m41-m42-m47-m48-m49-m50-m51-m208-m442-m444-m445-m446-m447]
0,1,3,[s1],[m61-m91-m192]
0,2,3,[s2-s18],[m62-m85-m86]
0,2,4,[s2-s4],[m87-m88-m89-m91]
0,1,3,[s5],[m78-m214-m281]
0,3,4,[s2-s3-s4],[m2-m7-m8-m52]
0,3,4,[s2-s4-s18],[m2-m86-m536-m552]
0,1,3,[s2],[m2-m8-m86]
0,4,5,[s2-s4-s11-s18],[m2-m24-m25-m26-m27]
0,1,4,[s5],[m216-m240-m242-m294]
0,3,3,[s1-s2-s4],[m2-m7-m194]
0,3,19,[s1-s2-s4],[m110-m183-m252-m253-m254-m255-m256-m257-m258-m259-m260-m261-m262-m263-m264-m265-m266-m267-m269]
0,3,9,[s2-s4-s12],[m64-m68-m69-m436-m504-m517-m518-m519-m520]
0,3,8,[s2-s4-s12],[m63-m64-m68-m69-m517-m518-m519-m520]
0,1,10,[s5],[m78-m153-m154-m216-m240-m242-m277-m279-m281-m294]
0,3,4,[s4-s9-s15],[m36-m184-m209-m210]
0,1,3,[s1],[m436-m504-m545]
0,1,3,[s9],[m184-m195-m402]
0,2,4,[s4-s11],[m2-m85-m173-m605]
0,6,6,[s1-s2-s4-s5-s9-s11],[m2-m7-m52-m62-m160-m480]
0,1,3,[s2],[m7-m9-m86]
0,1,10,[s5],[m78-m153-m216-m240-m277-m280-m281-m286-m294-m344]
0,4,3,[s2-s4-s5-s18],[m2-m7-m62]
0,1,3,[s5],[m82-m106-m202]
0,10,3,[s1-s2-s3-s4-s5-s9-s11-s12-s13-s16],[m2-m436-m471]
0,3,3,[s2-s4-s18],[m2-m59-m71]
0,3,18,[s2-s11-s15],[m140-m141-m142-m143-m145-m199-m200-m246-m271-m272-m273-m274-m275-m276-m384-m391-m392-m393]
0,1,4,[s2],[m2-m67-m504-m545]
0,2,13,[s2-s5],[m78-m153-m215-m216-m240-m242-m277-m279-m280-m281-m286-m288-m294]
0,2,5,[s4-s9],[m114-m414-m419-m432-m478]
0,1,3,[s2],[m94-m171-m481]
0,2,11,[s5-s11],[m452-m453-m463-m464-m465-m587-m588-m589-m593-m594-m595]
0,5,5,[s4-s5-s11-s15-s16],[m464-m473-m474-m606-m607]
0,2,5,[s1-s2],[m74-m81-m97-m151-m196]
0,1,11,[s5],[m78-m213-m216-m240-m277-m279-m281-m288-m294-m295-m297]
0,1,3,[s2],[m2-m55-m80]
0,3,4,[s1-s2-s4],[m2-m7-m52-m549]
0,3,3,[s2-s4-s18],[m2-m251-m536]
0,1,6,[s9],[m7-m337-m356-m405-m406-m407]
0,2,12,[s4-s11],[m63-m64-m66-m68-m69-m436-m517-m518-m519-m520-m539-m545]
0,1,4,[s2],[m2-m7-m52-m166]
0,2,8,[s1-s2],[m364-m555-m557-m561-m562-m563-m567-m569]
0,5,3,[s2-s4-s5-s7-s14],[m2-m116-m300]
0,3,3,[s2-s4-s18],[m2-m551-m553]
0,1,4,[s9],[m7-m337-m405-m406]
0,4,4,[s2-s4-s5-s18],[m7-m86-m127-m345]
0,6,6,[s2-s4-s5-s15-s16-s18],[m72-m236-m238-m243-m244-m481]
0,1,3,[s2],[m2-m18-m550]
0,4,3,[s2-s3-s4-s18],[m2-m14-m30]
